Report Type,Program,Activity,Latitude,Longitude,Activity Date,Submission Date,Start Time,End Time,Length hours,Length minutes,Journal Entry,Medical Consults,Nurse Practitioner Consults,Nursing/Paramedic Consults,Conversations about health education,Allied Health,Referrals (Formal and informal),Patient Conversations,Service provider conversations,Mental health,Suicide prevention/planning,Substance use,Medication education,Patients turned away,Telehealth consults that happened at Clinic,Patient Feedback Received ,Service Provider Feedback Received ,Complete debrief,Complete all progress notes,Enter all doctor and nurse practitioner appointments,Wipe down clinic area,Shift Safety
Default,Sunshine Coast,The Shack Friday ,-26.6245779,152.9558023,5/22/2020,5/22/2020,7:01 AM,8:00 AM,0:59,59,,0,0,3,2,0,0,8,0,3,0,2,0,0,0,0,0,Yes,No,No,Yes,4
Default,Sunshine Coast,The Shack Friday ,-26.6245779,152.9558023,5/29/2020,5/29/2020,7:00 AM,8:01 AM,1:01,61,,0,0,2,2,0,2,7,0,1,0,1,1,0,0,Happy with follow up with hypertension,O,Yes,Yes,Yes,Yes,5
Default,Sunshine Coast,The Shack Friday ,-26.6245779,152.9558023,6/5/2020,6/5/2020,7:00 AM,8:01 AM,1:01,61,,0,0,3,3,0,0,8,0,2,0,2,1,0,0,0,0,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack Friday ,-26.6245779,152.9558023,6/12/2020,6/12/2020,7:00 AM,8:00 AM,1:00,60,,0,0,2,3,0,1,8,0,2,0,2,1,0,0,1,O,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack Friday ,-26.6245779,152.9558023,6/19/2020,6/19/2020,7:00 AM,8:29 AM,1:29,89,,0,0,2,3,0,0,8,2,2,0,2,1,0,0,,O,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack Friday ,-26.6245779,152.9558023,6/26/2020,6/26/2020,7:01 AM,8:30 AM,1:29,89,,1,0,2,2,2,1,8,1,2,1,1,1,0,0,0,O,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack Friday ,-26.6245779,152.9558023,7/3/2020,7/3/2020,7:00 AM,8:00 AM,1:00,60,,0,0,2,2,1,1,8,0,1,0,0,1,0,0,0,0,Yes,Yes,No,Yes,4
Default,Sunshine Coast,The Shack Wednesday ,-26.6245779,152.9558023,3/25/2020,3/26/2020,7:00 AM,8:00 AM,1:00,60,,0,0,0,11,0,0,11,0,11,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack Wednesday ,-26.6245779,152.9558023,4/1/2020,4/2/2020,7:00 AM,8:00 AM,1:00,60,,0,0,11,11,0,11,11,1,11,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Sunshine Coast,The Shack Wednesday ,-26.6245779,152.9558023,4/15/2020,4/16/2020,7:00 AM,8:00 AM,1:00,60,,0,0,3,10,0,2,10,3,10,0,0,2,0,0,,,Yes,Yes,No,No,5
Default,Sunshine Coast,Volunteer Orientation,-27.431342,153.0430166,8/15/2020,10/26/2020,11:00 AM,12:00 PM,1:00,60,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,8/7/2019,8/7/2019,6:10 PM,8:30 PM,2:20,140,,0,0,9,0,0,1,2,0,0,0,0,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,8/14/2019,8/14/2019,6:00 PM,8:44 PM,2:44,164,"Great clinic
New patients seen
Well coordinated
First Hep C treatment started",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,No,No,No,No,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,8/28/2019,8/28/2019,6:00 PM,9:06 PM,3:06,186,"need nurofen in doctors bag and BGL machine
clinic finished too late - need to cut off numbers earlier in night - need strategy
need time cut-off and ask WM to inform when put on list there mightn't be time",7,0,9,0,0,6,31,0,0,0,0,0,0,0,,,Yes,No,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,9/4/2019,9/4/2019,6:00 PM,8:39 PM,2:39,159,Lots of hugs!! 2 new fabulous people! ,5,0,7,0,0,8,16,0,0,0,0,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,9/11/2019,9/11/2019,6:30 PM,9:00 PM,2:30,150,,7,2,0,0,0,20,7,0,0,0,0,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,9/18/2019,9/18/2019,6:00 PM,9:00 PM,3:00,180,Another awesome night!! Great team!,3,3,7,0,0,13,17,0,0,0,0,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,10/2/2019,10/2/2019,6:00 PM,8:24 PM,2:24,144,Needle kits. Great nurse clinic,0,0,12,0,0,0,16,0,0,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,10/9/2019,10/9/2019,6:00 PM,9:15 PM,3:15,195,"Turned away 6 people. Ran 1 hour over. Left 3 laptops at WM for future clinics...yay!
Great conversations & planning. WM team are so helpful :)",6,0,5,0,0,8,4,0,0,0,0,0,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,10/16/2019,10/16/2019,6:30 PM,9:00 PM,2:30,150,Epic !,0,0,7,0,0,3,12,0,0,0,0,0,0,0,,,Yes,Yes,No,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,10/23/2019,10/23/2019,6:30 PM,9:00 PM,2:30,150,"Need needles, syringes, sharps (22 gauge)",5,0,5,0,0,7,17,0,0,0,0,0,0,0,,,Yes,Yes,Yes,No,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,10/30/2019,10/30/2019,6:30 PM,8:49 PM,2:19,139,"Great clinic, smooth, busy
One RN session_reportst attend",0,0,10,0,0,13,12,12,7,2,1,6,1,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,11/6/2019,11/6/2019,6:30 PM,9:18 PM,2:48,168,Need thermometer covers,5,0,5,0,0,5,22,4,5,1,1,0,3,0,,,Yes,Yes,Yes,No,4
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,11/13/2019,11/13/2019,6:15 PM,8:15 PM,2:00,120,Happy clinic,0,0,5,0,0,6,15,5,3,0,0,2,1,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,11/20/2019,11/20/2019,6:30 PM,7:17 PM,0:47,47,"Had to shut down the shift without clinical resources this time.
Probably need to look at updating the roster on Campfire when volunteers call in.",0,0,0,0,0,0,8,0,0,0,0,0,8,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,11/27/2019,11/27/2019,6:30 PM,9:04 PM,2:34,154,Needle stick injuryMia to follow up,0,0,8,0,0,8,15,19,3,0,2,3,2,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,12/4/2019,12/4/2019,6:30 PM,8:49 PM,2:19,139,"Clinic needs ipanadol, paracetamol, retarctable lancets for BGL
We are struggling without doctors presence atleast every two weeks, and for basic script requirements.
Problenms with Campfire on iphone and laptop browser.",0,0,8,0,0,3,16,5,5,1,2,6,1,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,12/11/2019,12/11/2019,6:27 PM,8:27 PM,2:00,120,"We smashed it!!!!!! Just sayin!!!
Panadol needed
Mia and Sonia are legends",0,0,9,0,0,11,3,6,8,1,4,0,0,0,,,Yes,Yes,No,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,1/15/2020,1/17/2020,6:30 AM,8:52 AM,2:22,142,Need paracetamol,0,0,5,0,0,6,13,4,4,0,2,0,1,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,1/22/2020,1/22/2020,6:30 PM,8:41 PM,2:11,131,Awesome nurse Kelly Bidlake,0,0,8,5,0,3,14,2,2,0,1,2,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,1/29/2020,1/29/2020,6:30 PM,8:28 PM,1:58,118,"Need referral list for GPs, and other services.",0,0,5,5,0,4,14,6,2,1,3,2,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,2/5/2020,2/5/2020,6:28 PM,8:40 PM,2:12,132,"Kindness is contagious

Please update rosters ASAP - so we can know clinic is on",0,0,7,8,0,8,13,6,2,1,2,5,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,2/19/2020,2/19/2020,6:30 PM,8:09 PM,1:39,99,"BHL machine required
Awesome nurse Mia",0,0,5,5,0,4,10,5,2,0,3,4,0,0,,,Yes,Yes,No,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,2/26/2020,2/26/2020,6:30 PM,8:06 PM,1:36,96,"Need BGL machine please
Pregnancy testing kit
Very awesome nurse Mia",0,0,4,4,0,6,8,4,3,1,2,3,1,0,,,Yes,Yes,No,No,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,3/4/2020,3/4/2020,6:29 PM,8:44 PM,2:15,135,"Hectic this evening with several persons in very vulnerable star.
Felt a little under the pump & missed Tony so much - very clear this evening how awesome he is in creating the calm and flow of clinic.  

Please ensure that the BGL machine is replaced/repaired for next week
Apologies that not all notes complete - I had to run due to child minding commitments.

Mia ",0,0,6,4,0,8,14,6,5,1,2,3,1,0,,,No,No,No,No,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,3/11/2020,3/11/2020,6:30 PM,8:10 PM,1:40,100,Good thanks! ,0,0,6,4,0,7,11,6,4,0,1,2,0,0,,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,3/18/2020,3/18/2020,6:30 PM,7:25 PM,0:55,55,"As per conversation with Nova review if clinic space required
Disappointing setup
AwesomeNurse",0,0,0,1,0,5,10,10,5,0,0,0,3,0,,,Yes,No,No,No,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,3/25/2020,3/25/2020,6:30 PM,7:35 PM,1:05,65,"Patient safety and comfort not ideal, Dark street and entrance not lit
Key safe to whatever room was uncertain, used the Menâ€™s sheâ€™d work space which was roomy
Need hand sanitiser and clinells wipeâ€™s
Awesome volunteers",0,0,3,12,0,9,4,8,2,0,1,4,0,0,,,Yes,Yes,No,No,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,4/1/2020,4/1/2020,6:30 PM,7:12 PM,0:42,42,"Quiet tonight, noticing change in shift to gather and talk, only a few regulars ... concerning
Awesome nurses",0,0,1,1,0,1,2,5,1,0,1,1,0,0,,,Yes,No,No,No,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,5/6/2020,5/6/2020,6:01 PM,7:33 PM,1:32,92,"Awesome nurse
Good to be back
Please contact Us re Flu Clinic",0,0,2,2,0,3,4,10,2,0,1,1,0,0,Doctor please at clinic,,Yes,Yes,No,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,5/13/2020,5/13/2020,6:30 PM,8:02 PM,1:32,92,"Patient flow went well with flu clinic
Awesome nurse Mia and Doc Nova",13,0,9,13,0,5,3,9,6,1,0,3,1,0,,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,5/20/2020,5/20/2020,6:30 PM,7:45 PM,1:15,75,Doctor Printer not working,3,0,4,7,0,5,11,7,6,0,0,3,0,1,,,Yes,Yes,No,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,5/27/2020,5/27/2020,6:29 PM,8:08 PM,1:39,99,"Awesome nurses, grateful to see Reyne for followup",0,0,11,11,0,7,25,19,5,0,0,18,0,0,0,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,6/3/2020,6/3/2020,6:29 PM,8:40 PM,2:11,131,Awesome nurse Kelly Bidlake,0,0,2,2,0,1,4,5,2,1,1,1,0,0,0,,Yes,Yes,No,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,6/10/2020,6/10/2020,6:30 PM,7:47 PM,1:17,77,Good with wonderful Paramedic Mia,0,0,4,4,0,3,7,11,2,0,0,1,0,0,None,None,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,6/17/2020,6/17/2020,6:25 PM,7:34 PM,1:09,69,"Space here is insufficient privacy for patients, taking clothes off in public
Patients sensitive to abuse, etc
Awesome nurses Ajax and Mia",0,0,5,4,0,4,9,9,1,0,0,5,0,0,O,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,6/24/2020,6/24/2020,6:30 PM,8:05 PM,1:35,95,"Good to get Telehealth running as a main service really helpful with patients tonight, busy juggling spaces to provide privacy with nurses and doctor at the same time
Great to have a room available to see patients tonight
3 new patients to the clinic
Awesome nurses !!!!",3,0,5,3,0,5,9,6,4,0,3,1,0,3,You guys are awesome,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,7/1/2020,7/1/2020,6:30 PM,7:14 PM,0:44,44,"Very quiet tonight, Wesley Mission closing up early. ",0,0,2,2,0,0,2,0,0,0,0,1,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,7/8/2020,7/8/2020,6:29 PM,8:28 PM,1:59,119,"Awesome Kelly our nurse, use of office instead of corridor was so much more helpful, difficulty catching patients with food line ... how to stagger patients is a challenge when they have no where to eat",0,0,3,1,0,2,7,4,1,1,0,2,1,0,None,None ,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,7/15/2020,7/15/2020,6:30 PM,8:13 PM,1:43,103,"Amazing Ajax, Mia and Simone",0,0,6,7,0,3,16,15,4,0,2,3,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,7/22/2020,7/22/2020,6:30 PM,7:45 PM,1:15,75,Awesome Simone and Ajax caring and kindness,1,0,2,2,0,2,3,5,2,0,2,1,0,1,None,None,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,7/29/2020,7/29/2020,6:30 PM,8:04 PM,1:34,94,"Awesome Mia, Ajax and Elise did an amazing job",0,0,2,2,0,7,12,12,2,1,2,1,0,1,None,None,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,8/5/2020,8/5/2020,6:30 PM,8:00 PM,1:30,90,"Wonderful nurses Mia and Kelly did awesome job helping patients with health skills,  kindness and compassion",0,0,5,4,0,2,14,11,3,0,4,2,0,0,None,None,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,8/12/2020,8/12/2020,6:30 PM,7:30 PM,1:00,60,"Awesome nurses to be with Elise and Ajax, quiet night",0,0,2,2,0,2,9,8,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,8/19/2020,8/19/2020,6:30 PM,7:35 PM,1:05,65,,0,0,1,1,0,1,7,5,0,0,1,1,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,8/26/2020,8/26/2020,6:30 PM,8:07 PM,1:37,97,"Amazing Simon who bright his own nurse into clinic, co-oped his wife to open clinic
Simone was awesome as usual",1,0,3,3,0,4,15,10,3,0,2,2,0,1,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,9/2/2020,9/2/2020,6:30 PM,7:40 PM,1:10,70,"We have asked Wesley that we take temperatures with our thermometer at all clinics moving forward due to inaccuracy of thermo scanner.
Awesome job from Mia and Ajax, great support from Simon
Only safety reduction due to temperature read at 34degC, and patient through at 37.7",0,0,4,5,0,4,15,6,2,0,3,4,0,1,None,None,Yes,Yes,Yes,Yes,4
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,9/9/2020,9/9/2020,6:15 PM,8:30 PM,2:15,135,"Busy night tonight with 6 patients coming in a short timeframe, Ajax did an amazing job seeing 5 patients with care and compassion, grateful that Nova was there for our three Telehealth consults
Enjoyed meeting MaryAnn ... please send her back to help ðŸ˜€",0,0,5,5,0,6,12,8,2,0,1,2,0,3,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,9/16/2020,9/16/2020,6:15 PM,8:00 PM,1:45,105,Mia was awesome in helping patients,0,0,3,3,0,3,12,8,3,0,2,2,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,9/23/2020,9/23/2020,6:26 PM,7:43 PM,1:17,77,"We met our resident BebÃ¨ who is thriving!!! Parents are clean and working closely with social & Med â€” YAYAYAYAYAY

HAPPY DAYS - miss tony for passwords
Simon did awesome",0,0,6,4,0,2,12,10,3,0,1,2,0,3,0,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,9/30/2020,9/30/2020,6:15 PM,7:39 PM,1:24,84,"Ajax did an amazing job, Simon great support, two new patients",0,0,5,5,0,5,19,10,5,0,2,2,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,10/7/2020,10/7/2020,6:30 PM,7:41 PM,1:11,71,"
noted patients seeing her shirt and immediately contacting her, and others identifying the Sunny Street shirt and engaging with encouraging comments about our services",0,0,2,6,0,3,12,6,2,0,1,1,0,1,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,10/14/2020,10/14/2020,6:15 PM,8:20 PM,2:05,125,"Wonderfully busy night with nurses Kelly, Mia and Simone heroes
",2,0,5,3,0,6,12,10,2,0,3,3,0,2,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,10/21/2020,10/21/2020,6:00 PM,8:15 PM,2:15,135,"Could we have a sign for Sunny Street to use around the gate entrance at Wesley Mission please
Grateful to have Mia and nurse Ajax, graduate RN Mark to help tonight ... awesome team and care",0,0,6,4,0,4,11,10,3,0,3,2,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,10/28/2020,10/28/2020,6:00 PM,8:00 PM,2:00,120,"Awesome nurse Simone, sometimes referred to as Queen Simone",0,0,4,4,0,1,8,4,4,0,2,2,0,1,Too colourful to repeat and gin required,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,11/4/2020,11/4/2020,6:00 PM,8:00 PM,2:00,120,"Great to have Christen visiting us and how she fit in so well, helping with kindness
Busy night here, Mia and Simone administered professional services with kindness and compassion
",0,0,4,4,0,3,10,9,4,0,4,4,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,11/11/2020,11/11/2020,6:00 PM,7:44 PM,1:44,104,"Awesome bursting with kindness from Mia, Elise and Mark",0,0,2,3,0,1,20,12,2,0,1,0,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,11/18/2020,11/18/2020,6:00 PM,7:45 PM,1:45,105,"Wonderful work by our awesome nurses Elise and Mark
We learnt about Eliseâ€™s cockroach worries",0,0,3,3,0,0,8,6,1,0,1,3,1,1,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,11/25/2020,11/25/2020,6:00 PM,9:00 PM,3:00,180,Linger night here with awesome Kelly,0,0,3,1,0,3,9,5,1,1,0,1,1,0,0,0,Yes,Yes,Yes,Yes,4
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,12/9/2020,12/9/2020,6:29 PM,8:00 PM,1:31,91,Well done everyone! ,0,0,4,5,0,2,5,8,2,1,2,1,1,0,Privacy during patient consultation from other staff at facility ,N/a,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,1/27/2021,1/27/2021,5:30 PM,8:30 PM,3:00,180,"Mia, Ajax and Elise did an amazing job with a busy and intense night
So grateful to have these nurses here",0,0,7,12,0,12,15,9,6,2,3,3,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,2/3/2021,2/3/2021,6:15 PM,8:00 PM,1:45,105,We coped  without  Tony! Just! ,1,0,13,3,0,2,3,7,2,1,2,1,0,1,No,,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,2/10/2021,2/10/2021,6:00 PM,8:30 PM,2:30,150,"Wonderful nurse Elise and Mark dispensing kindness and care, grateful for their work tonight
2 cases High suicide ideation",0,0,6,7,0,7,13,7,5,3,2,5,2,1,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,2/17/2021,2/17/2021,6:15 PM,8:27 PM,2:12,132,Great working with Mark. ,2,0,4,3,0,0,2,7,4,0,2,3,0,2,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,2/24/2021,2/24/2021,6:00 PM,7:30 PM,1:30,90,"Our nurses did great out in the street tonight with key medical conversations and supporting patients, yay Elise and Mark",0,0,5,10,0,1,20,10,11,0,3,3,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,3/3/2021,3/3/2021,6:01 PM,7:14 PM,1:13,73,"Quiet night, wonderful nurses Elise and Mark",0,0,0,4,0,1,11,10,2,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,3/10/2021,3/10/2021,6:00 PM,7:45 PM,1:45,105,"Wonderful to have Zaheen start with us tonight, and our brilliant nurses Elise and Mark for company here",0,0,3,7,0,3,13,10,5,0,2,1,0,2,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,3/17/2021,3/17/2021,6:00 PM,7:45 PM,1:45,105,"Wonderful nurse Mark grateful he was here tonight, Maya put a smile on one patients dial with her chocolate donation :-)",0,0,2,3,0,1,8,6,1,0,0,2,0,1,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,3/24/2021,3/24/2021,6:15 PM,8:00 PM,1:45,105,,0,0,6,5,0,0,15,6,1,0,0,3,0,0,None,None,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,3/31/2021,3/31/2021,6:00 PM,7:00 PM,1:00,60,"Quiet night with lock down, thanks to Ajax for rescuing the clinic",0,0,0,1,0,0,4,8,1,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,4/14/2021,4/14/2021,6:00 PM,7:46 PM,1:46,106,Awesome Elise in the job tonight and great to have Aaron start here â€¦ yay !,1,0,3,5,0,1,10,8,2,0,1,1,0,1,0,0,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,4/21/2021,4/21/2021,6:00 PM,7:50 PM,1:50,110,We were invited  upstairs  to the Wesley  debrief session! First time allowed  upstairs. Nice to be involved. They are returning  to  dine in in  the next coupke of  months. Should see numbers increasing  at our clinic too. Not sure of timeline about this. Probably  worth talking to them,0,0,3,5,0,1,10,7,3,0,2,1,0,0,No,Clients pretty relaxed  and happy  tonight,Yes,Yes,Yes,Yes,5
Default,Brisbane,Wesley Mission Clinic ,-27.4561157,153.0289191,4/28/2021,4/28/2021,6:00 PM,8:00 PM,2:00,120,,0,0,1,4,0,2,8,3,0,0,2,0,0,0,No,No,Yes,Yes,Yes,Yes,5
