Barcode,File Name,Year,Period,Slaves,Slave Name,Middle Name,Surname,Alias,Gender,Age,Physical Description,Spouse's Name,Child(ren),Parent(s),Enslaver_Buyer,Enslaver's Alias,"Prior Enslaver's Name, if applicable / Trafficker",Locality,Source
7741628,_0005_0001_0001-0003,1830,1821-1840,1,Sylva,,,,Unknown,17,,,,,Lewis E Williams,,Matthew Cheatham,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0001_0001-0003,1830,1821-1840,1,Rob,,,,Unknown,45,,,,,Lewis E Williams,,Matthew Cheatham,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
1182360,_0006_0004_0001-0002,1830,1821-1840,1,Kissey,,,,Unknown,,,,,,Shadrick Brandon,Brander,Admr of Hector Brander deceased,Petersburg City,"Petersburg (Va.) Free Negro and Slave Records, 1787-1865"
7741628,_0005_0003_0001-0002,1830,1821-1840,1,Harvey,,,,M,11,,,,,Stephen Terry; Lucinda Terry,,Peyton Leftwich,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0003_0001-0002,1830,1821-1840,1,Sophia,,,,F,13,,,,,Stephen Terry; Lucinda Terry,,Peyton Leftwich,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
1147037,_0004_0014_0001-0002,1830,1821-1840,1,Judy,,,,F,,,,,,Trustees of Thomas Robertson; Trustees of Mary Robertson,,Thomas Curd,Goochland County,"Goochland County (Va.) Free Negro and Slave Records, 1726-1867"
7741628,_0005_0007_0001-0003,1831,1821-1840,1,Celia,,,,F,,,,,,Ann Scott,,Thomas H Scott; Hugh R Scott,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0007_0001-0003,1831,1821-1840,1,Margaret,,,,F,,,,,,Ann Scott,,Thomas H Scott; Hugh R Scott,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0007_0001-0003,1831,1821-1840,1,Charles,,,,M,,,,,,Ann Scott,,Thomas H Scott; Hugh R Scott,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0007_0001-0003,1831,1821-1840,1,Thomas,,,,M,,,,,,Ann Scott,,Thomas H Scott; Hugh R Scott,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0007_0001-0003,1831,1821-1840,1,Emanuel,,,,M,,,,,,Ann Scott,,Thomas H Scott; Hugh R Scott,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0007_0001-0003,1831,1821-1840,1,Nelson,,,,M,,,,,,Ann Scott,,Thomas H Scott; Hugh R Scott,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0007_0001-0003,1831,1821-1840,1,Jeffrey,,,,M,,,,,,Ann Scott,,Thomas H Scott; Hugh R Scott,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0007_0001-0003,1831,1821-1840,1,Jim,,,,M,,,,,,Ann Scott,,Thomas H Scott; Hugh R Scott,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0007_0001-0003,1831,1821-1840,1,Lewis,,,,M,,,,,,Ann Scott,,Thomas H Scott; Hugh R Scott,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0005_0001-0003,1831,1821-1840,1,Maria,,,,Unknown,,,,,,Dudley Terrell,,John Hobson,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0004_0001-0006,1831,1821-1840,1,Rhoda,,,,Unknown,,,,,,James Campbell,,Thomas Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0004_0001-0006,1831,1821-1840,1,Robert,,,,Unknown,,,,,,James Campbell,,Thomas Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0004_0001-0006,1831,1821-1840,1,Evans,,,,Unknown,,,,,,James Campbell,,Thomas Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0004_0001-0006,1831,1821-1840,1,Maria,,,,Unknown,,,,,,James Campbell,,Thomas Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0004_0001-0006,1831,1821-1840,1,Alexander,,,,Unknown,,,,,,James Campbell,,Thomas Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0004_0001-0006,1831,1821-1840,1,Benny,,,,Unknown,,,,,,James Campbell,,Thomas Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0004_0001-0006,1831,1821-1840,1,Joe,,,,Unknown,,,,,,James Campbell,,Thomas Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0004_0001-0006,1831,1821-1840,1,Andy,,,,Unknown,,,,,,James Campbell,,Thomas Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0004_0001-0006,1831,1821-1840,1,Patience,,,,Unknown,,,,,,James Campbell,,Thomas Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0004_0001-0006,1831,1821-1840,1,Louisa,,,,Unknown,,,,,,James Campbell,,Thomas Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0004_0001-0006,1831,1821-1840,1,Washington,,,,Unknown,,,,,,James Campbell,,Thomas Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0004_0001-0006,1831,1821-1840,1,America,,,,Unknown,,,,,,James Campbell,,Thomas Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0004_0001-0006,1831,1821-1840,1,Saluda,,,,Unknown,,,,,,James Campbell,,Thomas Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0004_0001-0006,1831,1821-1840,1,Fanny,,,,Unknown,,,,,,James Campbell,,Thomas Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0006_0001-0003,1831,1821-1840,1,Sam,,,,Unknown,,,,,,John Reaveley,,John B Dabney; Edward B Withers,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0006_0001-0003,1831,1821-1840,1,Arthur,,,,Unknown,,,,,,John Reaveley,,John B Dabney; Edward B Withers,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
1182360,_0006_0005_0001-0002,1831,1821-1840,1,Else,,Scott,,F,20,,,,,Samuel V. Brown,,Mary A. Vizonneau,Petersburg City,"Petersburg (Va.) Free Negro and Slave Records, 1787-1865"
7741628,_0005_0008_0001-0002,1832,1821-1840,1,Betty,,,,F,,,,,,Daniel Stone,,Landis P Stovall,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
1133868,_0002_0011_0001-0002,1832,1821-1840,1,Judith,,,,F,,,,,,Jasper Scott,,Valentine H Vowell,Lancaster County,"Lancaster County (Va.) Free Negro and Slave Records, 1751-1861"
7741628,_0005_0010_0001-0004,1832,1821-1840,1,Jack,,,,M,,,,,,Laurence B Stern; Nathaniel D Inge,,John R Bolling,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0009_0001-0002,1832,1821-1840,1,Jinny,,,,F,,,,,,Mary Lewis,,William Lewis,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0011_0001-0004,1832,1821-1840,1,Temple,,,,F,,,Hal,,,Richard Tyree; John H Tyree; George T Johnson,,Henry R Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0011_0001-0004,1832,1821-1840,1,Mary,,,,F,,,Isaac,,,Richard Tyree; John H Tyree; George T Johnson,,Henry R Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0011_0001-0004,1832,1821-1840,1,Hal,,,,M,,,Temple,,,Richard Tyree; John H Tyree; George T Johnson,,Henry R Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0011_0001-0004,1832,1821-1840,1,Isaac,,,,M,,,Mary,,,Richard Tyree; John H Tyree; George T Johnson,,Henry R Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0011_0001-0004,1832,1821-1840,1,Billy,,,,M,,,,,,Richard Tyree; John H Tyree; George T Johnson,,Henry R Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0011_0001-0004,1832,1821-1840,1,Haden,,,,M,,,,,,Richard Tyree; John H Tyree; George T Johnson,,Henry R Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0011_0001-0004,1832,1821-1840,1,Lucinda,,,,Unknown,,,,,,Richard Tyree; John H Tyree; George T Johnson,,Henry R Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0011_0001-0004,1832,1821-1840,1,Tiller,,,,Unknown,,,,,,Richard Tyree; John H Tyree; George T Johnson,,Henry R Franklin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0012_0001-0004,1833,1821-1840,1,Dilcy,,,,Unknown,,,,,,Bryant Nowlin; Robert P Phelps,,George Diuguid,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0012_0001-0004,1833,1821-1840,1,Jasper,,,,Unknown,,,,,,Bryant Nowlin; Robert P Phelps,,George Diuguid,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0012_0001-0004,1833,1821-1840,1,Richard,,,,Unknown,,,,,,Bryant Nowlin; Robert P Phelps,,George Diuguid,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0012_0001-0004,1833,1821-1840,1,Alfred,,,,Unknown,,,,,,Bryant Nowlin; Robert P Phelps,,George Diuguid,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
1133868,_0002_0012_0001-0002,1833,1821-1840,1,Jacob,,,,Unknown,,,,,,Isaac Brent,,Caroline Damron deceased,Lancaster County,"Lancaster County (Va.) Free Negro and Slave Records, 1751-1861"
1133868,_0002_0012_0001-0002,1833,1821-1840,1,Silvey,,,,Unknown,,,,,,Margaret S Bryant,,Caroline Damron deceased,Lancaster County,"Lancaster County (Va.) Free Negro and Slave Records, 1751-1861"
7741628,_0005_0013_0001-0005,1833,1821-1840,1,Susan,,,,F,0,,,,Lucy,Reuben D Palmer; Jack E Cheathem,,John Wilson,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0013_0001-0005,1833,1821-1840,1,Adam,,,,M,5,,,,Lucy,Reuben D Palmer; Jack E Cheathem,,John Wilson,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0013_0001-0005,1833,1821-1840,1,Daphney,,,,F,6,,,,Lucy,Reuben D Palmer; Jack E Cheathem,,John Wilson,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0013_0001-0005,1833,1821-1840,1,Lucy,,,,F,24,,,Daphney; Adam; Susan,,Reuben D Palmer; Jack E Cheathem,,John Wilson,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0013_0001-0005,1833,1821-1840,1,Dick,,,,M,25,,,,,Reuben D Palmer; Jack E Cheathem,,John Wilson,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0013_0001-0005,1833,1821-1840,1,Scipio,,,,M,50,,,,,Reuben D Palmer; Jack E Cheathem,,John Wilson,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
1133868,_0002_0013_0001-0002,1834,1821-1840,1,Judy,,,,F,,,,,,A L Willis,,James Norris Jr,Lancaster County,"Lancaster County (Va.) Free Negro and Slave Records, 1751-1861"
7741628,_0005_0015_0001-0002,1834,1821-1840,1,Judy,,,,Unknown,,,,,,Granville Jordan; Josiah Shepperson; Howel Lewis,,Edward Jordan,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0015_0001-0002,1834,1821-1840,1,Robin,,,,Unknown,,,,,,Granville Jordan; Josiah Shepperson; Howel Lewis,,Edward Jordan,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0015_0001-0002,1834,1821-1840,1,Ginny,,,,Unknown,,,,,,Granville Jordan; Josiah Shepperson; Howel Lewis,,Edward Jordan,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0015_0001-0002,1834,1821-1840,1,Emily,,,,Unknown,,,,,,Granville Jordan; Josiah Shepperson; Howel Lewis,,Edward Jordan,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0015_0001-0002,1834,1821-1840,1,Lucy,,,,Unknown,,,,,,Granville Jordan; Josiah Shepperson; Howel Lewis,,Edward Jordan,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0015_0001-0002,1834,1821-1840,1,James,,,,Unknown,,,,,,Granville Jordan; Josiah Shepperson; Howel Lewis,,Edward Jordan,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0014_0001-0002,1834,1821-1840,1,Violet,,,,F,,,,,,Isabella S Wheeler,,George C Wheeler,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0016_0001-0003,1835,1821-1840,1,Delsey,,,,F,,,,,Salley,Granville Jordan; Josiah Shepperson; Howel Lewis,,Edward Jordan,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0016_0001-0003,1835,1821-1840,1,Dolly,,,,Unknown,,,,Lucy; Charles; Delia; Rachel,,Granville Jordan; Josiah Shepperson; Howel Lewis,,Edward Jordan,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0016_0001-0003,1835,1821-1840,1,Lucy,,,,Unknown,,,,,Dolly,Granville Jordan; Josiah Shepperson; Howel Lewis,,Edward Jordan,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0016_0001-0003,1835,1821-1840,1,Charles,,,,Unknown,,,,,Dolly,Granville Jordan; Josiah Shepperson; Howel Lewis,,Edward Jordan,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0016_0001-0003,1835,1821-1840,1,Delia,,,,Unknown,,,,,Dolly,Granville Jordan; Josiah Shepperson; Howel Lewis,,Edward Jordan,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0016_0001-0003,1835,1821-1840,1,Rachel,,,,Unknown,,,,,Dolly,Granville Jordan; Josiah Shepperson; Howel Lewis,,Edward Jordan,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0018_0001-0003,1836,1821-1840,1,Maria,,,,F,,,,,,John Hockaday,,Patrick H Cabell,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0018_0001-0003,1836,1821-1840,1,Sam,,,,Unknown,,,,,,John Hockaday,,Patrick H Cabell,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0018_0001-0003,1836,1821-1840,1,Linda,,,,Unknown,,,,,,John Hockaday,,Patrick H Cabell,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0018_0001-0003,1836,1821-1840,1,William,,,,Unknown,,,,,,John Hockaday,,Patrick H Cabell,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0017_0001-0003,1836,1821-1840,1,Harritt,,,,F,,,,,,John W Keeton Gdn of Edward T Fowlkes; Samuel H Fowlkes,,Mary R Walker,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0017_0001-0003,1836,1821-1840,1,Jack,,,,M,,,,,,John W Keeton Gdn of Edward T Fowlkes; Samuel H Fowlkes,,Mary R Walker,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0017_0001-0003,1836,1821-1840,1,Robin,,,,Unknown,,,,,,John W Keeton Gdn of Edward T Fowlkes; Samuel H Fowlkes,,Mary R Walker,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0019_0001-0002,1837,1821-1840,1,Oswell,,,,M,6,,,,,John Alexander,,Samuel Smithson; John Weber,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0019_0001-0002,1837,1821-1840,1,Stephen,,,,M,8,,,,,John Alexander,,Samuel Smithson; John Weber,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0019_0001-0002,1837,1821-1840,1,Polly,,,,F,10,,,,,John Alexander,,Samuel Smithson; John Weber,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0019_0001-0002,1837,1821-1840,1,Anna,,,,F,12,,,,,John Alexander,,Samuel Smithson; John Weber,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0019_0001-0002,1837,1821-1840,1,Glassgow,,,,M,15,,,,,John Alexander,,Samuel Smithson; John Weber,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
1188995,_0007_0009_0001-0002,1838,1821-1840,1,Unidentified,,,,Unknown,,,,,,James Culpepper,,"Estate of John Richardson, deceased",Norfolk County,"Norfolk County (Va.) Free Negro and Slave Records, 1718-1862"
7741628,_0005_0020_0001-0003,1838,1821-1840,1,George,,,,Unknown,,,,,,Rowland Ward,,Laurrance A Horton; James Harris,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0020_0001-0003,1838,1821-1840,1,Liza,,,,Unknown,,,,,,Rowland Ward,,Laurrance A Horton; James Harris,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0020_0001-0003,1838,1821-1840,1,Fountain,,,,Unknown,,,,,,Rowland Ward,,Laurrance A Horton; James Harris,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0020_0001-0003,1838,1821-1840,1,Lucy,,,,Unknown,,,,,,Rowland Ward,,Laurrance A Horton; James Harris,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0020_0001-0003,1838,1821-1840,1,Mary,,,,Unknown,,,,,,Rowland Ward,,Laurrance A Horton; James Harris,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0020_0001-0003,1838,1821-1840,1,Elvira,,,,Unknown,,,,,,Rowland Ward,,Laurrance A Horton; James Harris,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0020_0001-0003,1838,1821-1840,1,Claborn,,,,Unknown,,,,,,Rowland Ward,,Laurrance A Horton; James Harris,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0005_0020_0001-0003,1838,1821-1840,1,Patiner,,,,Unknown,,,,,,Rowland Ward,,Laurrance A Horton; James Harris,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
1138024,_0005_0001_0001-0002,1838,1821-1840,1,Violet,,,,F,,,,,,Tavnor C Shelton,,Elisha Arnold Jr,Henry County,"Henry County (Va.) Free Negro and Slave Records, 1796-1868"
1138024,_0005_0001_0001-0002,1838,1821-1840,1,Lucy,,,,F,,,,,,Tavnor C. Shelton,,Elisha Arnold Jr.,Henry County,"Henry County (Va.) Free Negro and Slave Records, 1796-1868"
1188995,_0007_0010_0001-0009,1840,1821-1840,1,Peter,,,,M,,,,,,E. T. Gayle,,Norfolk County Court,Norfolk County,"Norfolk County (Va.) Free Negro and Slave Records, 1718-1862"
7741628,_0006_0001_0001-0004,1840,1821-1840,1,Louisa,,,,F,,,,,,John B Dabney; William Daniel Jr,,Dorothy B Glass,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0006_0001_0001-0004,1840,1821-1840,1,Wyatt,,,,Unknown,,,,,,John B Dabney; William Daniel Jr,,Dorothy B Glass,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
1133868,_0002_0005_0001-0002,1840,1821-1840,1,Carter,,,,M,,,,,,Unknown,,Edward A Clements,Lancaster County,"Lancaster County (Va.) Free Negro and Slave Records, 1751-1861"
7741628,_0006_0002_0001-0002,1840,1821-1840,1,Hannah,,,,F,,,,,,William A Clement,,Samuel Smithson Sr,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0006_0002_0001-0002,1840,1821-1840,1,Anna,,,,F,,,,,,William A Clement,,Samuel Smithson Sr,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0006_0004_0001-0002,1841,1841-1860,1,Sarah,Jane,,,F,,,,,,Ann E L Lewellin; Catherine Lewellin,,John Lewellin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0006_0004_0001-0002,1841,1841-1860,1,Lewis,,,,Unknown,,,,,,Ann E L Lewellin; Catherine Lewellin,,John Lewellin,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0006_0005_0001-0002,1841,1841-1860,1,Cynthia,,,,F,5,,,,,Ezekiel Horner,,James E Horner,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7741628,_0006_0003_0001-0004,1841,1841-1860,1,Unidentified,,,,M,,,,,,John D Alexander,,Henry Stanley,Campbell County,"Campbell County (Va.) Deeds, 1783-1873"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Eliza,,,,F,,,Dabney,unidentified; unidentified,,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Betty,,,,F,,,,,,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Marcia,,,,F,,,,unidentified; unidentified,,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Simon,,,,M,,,,,,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,George,,,,M,,,,,,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,John,,,,M,,,,,,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Shadrach,,,,M,,,,,,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Jackson,,,,M,,,,,,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Anthony,,,,M,,,,,,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Charles,,,,M,,,,,,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Dabney,,,,M,,,Eliza,,,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Unidentified,,,,Unknown,,,,,Eliza,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Unidentified,,,,Unknown,,,,,Eliza,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Ailey,,,,Unknown,,,,,,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Aggy,,,,Unknown,,,,,,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Mary,,,,Unknown,,,,,,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Esther,,,,Unknown,,,,,,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Hager,,,,Unknown,,,,,,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Unidentified,,,,Unknown,,,,,Marcia,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
7756482,_0001_0003_0001-0005,1841,1841-1860,1,Unidentified,,,,Unknown,,,,,Marcia,William C Adams,,Nelson F Shelton,Goochland County,"Goochland County (Va.) Deeds, 1766-1843"
1159564,_0008_0007_0001-0002,1842,1841-1860,1,Julius,,,,M,21,,,,,Joseph Mauzy,,Alexander Whitetone,Rockingham County,"Rockingham County (Va.) Free Negro and Slave Records, 1783-1861 and undated"
