Type,Sales per customer,Delivery Status,Category Name,Customer Segment,Customer State,Customer Zipcode,Department Name,Latitude,Longitude,Order Country,Order Customer Id,order date (DateOrders),Order Item Quantity,Sales,Order Item Total,Order Region,Order Status,Product Card Id,Product Name,Product Price,shipping date (DateOrders),Shipping Mode
TRANSFER,109.1699982,Late delivery,Shop By Sport,Corporate,IL,60441,Golf,41.58304977,-88.05521393,México,5203,2/15/2015 23:14,3,119.9700012,109.1699982,Central America,PENDING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,2/21/2015 23:14,Standard Class
TRANSFER,136.5,Shipping on time,Women's Apparel,Corporate,TX,78840,Golf,29.38430595,-100.7502518,México,12010,5/21/2017 8:45,3,150,136.5,Central America,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,5/25/2017 8:45,Standard Class
TRANSFER,109.1699982,Advance shipping,Shop By Sport,Corporate,CA,92870,Golf,33.8711319,-117.8721771,Chile,6183,5/7/2017 16:29,3,119.9700012,109.1699982,South America,PENDING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,5/9/2017 16:29,Standard Class
TRANSFER,135,Advance shipping,Women's Apparel,Corporate,CA,92129,Golf,32.95711899,-117.106163,México,6736,3/9/2015 8:50,3,150,135,Central America,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,3/11/2015 8:50,Standard Class
TRANSFER,135,Advance shipping,Women's Apparel,Corporate,FL,33186,Golf,25.80788994,-80.19528198,México,9039,5/25/2015 5:24,3,150,135,Central America,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,5/27/2015 5:24,Standard Class
TRANSFER,132,Late delivery,Women's Apparel,Corporate,IL,60640,Golf,41.89509964,-87.73982239,Ecuador,11801,5/13/2015 21:11,3,150,132,South America,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,5/18/2015 21:11,Standard Class
TRANSFER,130.5,Advance shipping,Women's Apparel,Corporate,TX,79927,Golf,31.65174103,-106.2676239,Nicaragua,3850,4/2/2017 13:54,3,150,130.5,Central America,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,4/4/2017 13:54,Standard Class
TRANSFER,101.9700012,Late delivery,Shop By Sport,Corporate,IL,60640,Golf,41.89509964,-87.73982239,República Dominicana,11801,4/12/2017 14:57,3,119.9700012,101.9700012,Caribbean,PENDING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,4/17/2017 14:57,Standard Class
TRANSFER,101.9700012,Shipping on time,Shop By Sport,Corporate,AZ,85201,Golf,33.62461472,-114.7405701,Bolivia,12046,1/21/2015 5:55,3,119.9700012,101.9700012,South America,PENDING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,1/25/2015 5:55,Standard Class
TRANSFER,100.7699966,Advance shipping,Shop By Sport,Corporate,CA,92064,Golf,32.95658493,-117.0461884,México,11609,5/5/2017 7:02,3,119.9700012,100.7699966,Central America,PENDING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,5/8/2017 7:02,Standard Class
TRANSFER,120,Shipping on time,Women's Apparel,Corporate,NY,10456,Golf,40.83076096,-73.91178131,República Dominicana,5025,5/12/2015 11:33,3,150,120,Caribbean,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,5/16/2015 11:33,Standard Class
TRANSFER,112.5,Shipping on time,Women's Apparel,Corporate,NY,11375,Golf,42.08637619,-76.85916138,Panamá,4300,4/1/2017 3:34,3,150,112.5,Central America,PENDING,502,Nike Men's Dri-FIT Victory Golf Polo,50,4/5/2017 3:34,Standard Class
TRANSFER,47.97000122,Advance shipping,Trade-In,Corporate,FL,33186,Outdoors,25.80788994,-80.19528198,México,9039,5/25/2015 5:24,3,47.97000122,47.97000122,Central America,PENDING,926,Glove It Imperial Golf Towel,15.98999977,5/27/2015 5:24,Standard Class
TRANSFER,53.97000122,Shipping on time,Golf Balls,Corporate,FL,33016,Outdoors,25.87439919,-80.33441162,República Dominicana,11150,1/15/2015 23:48,3,59.97000122,53.97000122,Caribbean,PENDING,810,Glove It Women's Mod Oval Golf Glove,19.98999977,1/19/2015 23:48,Standard Class
TRANSFER,41.72999954,Advance shipping,Trade-In,Corporate,FL,32703,Outdoors,28.63298988,-81.45418549,Guatemala,5467,1/20/2015 5:03,3,47.97000122,41.72999954,Central America,PENDING,926,Glove It Imperial Golf Towel,15.98999977,1/23/2015 5:03,Standard Class
TRANSFER,132.5700073,Shipping on time,Electronics,Corporate,TX,75043,Outdoors,32.83969879,-96.60076141,Cuba,582,2/11/2015 18:41,3,155.9700012,132.5700073,Caribbean,PENDING,821,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,2/15/2015 18:41,Standard Class
TRANSFER,115.1800003,Late delivery,Electronics,Corporate,NJ,8854,Outdoors,40.57566834,-74.45444489,México,1607,3/7/2017 1:41,3,143.9700012,115.1800003,Central America,PENDING,822,Titleist Pro V1x High Numbers Golf Balls,47.99000168,3/13/2017 1:41,Standard Class
TRANSFER,56.22999954,Shipping on time,Accessories,Corporate,CA,95206,Outdoors,37.93373871,-121.3020477,Brasil,649,2/13/2015 3:58,3,74.97000122,56.22999954,South America,PENDING,886,Team Golf San Francisco Giants Putter Grip,24.98999977,2/17/2015 3:58,Standard Class
TRANSFER,152.9700012,Shipping on time,Baseball & Softball,Corporate,CA,91405,Fitness,34.20728684,-118.4487152,Brasil,1523,1/21/2015 23:26,3,179.9700012,152.9700012,South America,PROCESSING,44,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,1/25/2015 23:26,Standard Class
TRANSFER,87.12999725,Advance shipping,Baseball & Softball,Corporate,CO,80015,Fitness,39.74100494,-104.8376999,Nicaragua,1641,4/7/2015 19:08,3,104.9700012,87.12999725,Central America,PROCESSING,37,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,4/10/2015 19:08,Standard Class
TRANSFER,290.9700012,Advance shipping,Cardio Equipment,Corporate,MI,48213,Footwear,42.3205452,-83.08823395,Cuba,296,3/21/2015 18:59,3,299.9700012,290.9700012,Caribbean,PROCESSING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,3/24/2015 18:59,Standard Class
TRANSFER,290.9700012,Advance shipping,Cardio Equipment,Corporate,TX,75216,Footwear,32.71627045,-96.76869202,México,3022,4/27/2015 8:14,3,299.9700012,290.9700012,Central America,PROCESSING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,4/29/2015 8:14,Standard Class
TRANSFER,283.4700012,Advance shipping,Cardio Equipment,Corporate,CA,90022,Footwear,34.02246857,-118.1672974,Cuba,4225,4/26/2017 0:13,3,299.9700012,283.4700012,Caribbean,PROCESSING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,4/28/2017 0:13,Standard Class
TRANSFER,283.4700012,Shipping on time,Cardio Equipment,Corporate,MA,2360,Footwear,41.95851135,-70.66861725,México,10966,3/20/2015 1:17,3,299.9700012,283.4700012,Central America,PROCESSING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,3/24/2015 1:17,Standard Class
TRANSFER,278.9700012,Advance shipping,Cardio Equipment,Corporate,CO,80501,Footwear,40.1901207,-105.1010666,República Dominicana,8974,3/2/2015 10:25,3,299.9700012,278.9700012,Caribbean,PROCESSING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,3/4/2015 10:25,Standard Class
TRANSFER,95.51999664,Shipping on time,Fitness Accessories,Corporate,NY,11756,Footwear,40.72494888,-73.52056122,Haití,5599,4/20/2015 21:02,3,104.9700012,95.51999664,Caribbean,PROCESSING,235,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,4/24/2015 21:02,Standard Class
TRANSFER,272.9700012,Advance shipping,Cardio Equipment,Corporate,VA,23454,Footwear,36.85002136,-76.03000641,Brasil,6082,6/15/2017 14:30,3,299.9700012,272.9700012,South America,PROCESSING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,6/18/2017 14:30,Standard Class
TRANSFER,263.9700012,Advance shipping,Cardio Equipment,Corporate,NY,11435,Footwear,40.70177841,-73.80841827,El Salvador,9901,4/19/2015 0:54,3,299.9700012,263.9700012,Central America,PROCESSING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,4/22/2015 0:54,Standard Class
TRANSFER,254.9700012,Advance shipping,Cardio Equipment,Corporate,CA,95822,Footwear,38.49541855,-121.479187,Chile,7141,1/14/2015 5:03,3,299.9700012,254.9700012,South America,PROCESSING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,1/16/2015 5:03,Standard Class
TRANSFER,251.9700012,Shipping on time,Cardio Equipment,Corporate,CA,91405,Footwear,34.20728684,-118.4487152,Brasil,1523,1/21/2015 23:26,3,299.9700012,251.9700012,South America,PROCESSING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,1/25/2015 23:26,Standard Class
TRANSFER,245.9799957,Advance shipping,Cardio Equipment,Corporate,CA,91790,Footwear,34.06787491,-117.9273758,México,7454,3/13/2017 21:18,3,299.9700012,245.9799957,Central America,PROCESSING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,3/16/2017 21:18,Standard Class
TRANSFER,245.9799957,Shipping on time,Cardio Equipment,Corporate,IL,60056,Footwear,42.04830551,-87.96134186,México,4444,2/14/2017 5:44,3,299.9700012,245.9799957,Central America,PROCESSING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,2/18/2017 5:44,Standard Class
TRANSFER,239.9799957,Advance shipping,Cardio Equipment,Corporate,NY,13760,Footwear,42.07463837,-76.1240387,República Dominicana,1616,6/3/2017 8:13,3,299.9700012,239.9799957,Caribbean,PROCESSING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,6/6/2017 8:13,Standard Class
TRANSFER,239.9799957,Late delivery,Cardio Equipment,Corporate,GA,30022,Footwear,33.99850845,-84.2793808,Nicaragua,6696,2/1/2017 22:03,3,299.9700012,239.9799957,Central America,PROCESSING,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,2/6/2017 22:03,Standard Class
TRANSFER,179.9700012,Late delivery,Cleats,Corporate,CA,91767,Apparel,34.50635147,-117.6357422,República Dominicana,6299,2/6/2017 3:39,3,179.9700012,179.9700012,Caribbean,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,2/11/2017 3:39,Standard Class
TRANSFER,178.1699982,Advance shipping,Cleats,Corporate,NC,27511,Apparel,35.76636124,-78.78697205,Brasil,10934,2/16/2015 15:42,3,179.9700012,178.1699982,South America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,2/19/2015 15:42,Standard Class
TRANSFER,170.9700012,Late delivery,Cleats,Corporate,IL,60067,Apparel,42.11053467,-88.10240173,Haití,2473,5/15/2017 8:04,3,179.9700012,170.9700012,Caribbean,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/21/2017 8:04,Standard Class
TRANSFER,170.0700073,Late delivery,Cleats,Corporate,CA,90723,Apparel,33.89869309,-118.1745605,México,1118,5/15/2017 0:43,3,179.9700012,170.0700073,Central America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/20/2017 0:43,Standard Class
TRANSFER,167.3699951,Shipping on time,Cleats,Corporate,IL,60622,Apparel,41.90422058,-87.67411804,Honduras,3428,3/9/2015 0:46,3,179.9700012,167.3699951,Central America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,3/13/2015 0:46,Standard Class
TRANSFER,167.3699951,Advance shipping,Cleats,Corporate,MA,2360,Apparel,41.95851135,-70.66861725,México,10966,5/12/2015 0:41,3,179.9700012,167.3699951,Central America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/15/2015 0:41,Standard Class
TRANSFER,167.3699951,Shipping on time,Cleats,Corporate,TX,75149,Apparel,32.78041458,-96.60680389,México,11959,5/14/2017 22:36,3,179.9700012,167.3699951,Central America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/18/2017 22:36,Standard Class
TRANSFER,163.7700043,Late delivery,Cleats,Corporate,CA,91790,Apparel,34.06631851,-117.8853378,República Dominicana,276,6/11/2017 20:07,3,179.9700012,163.7700043,Caribbean,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,6/16/2017 20:07,Standard Class
TRANSFER,163.7700043,Shipping on time,Cleats,Corporate,TX,75149,Apparel,32.78041458,-96.60680389,México,11959,5/14/2017 22:36,3,179.9700012,163.7700043,Central America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/18/2017 22:36,Standard Class
TRANSFER,158.3699951,Advance shipping,Cleats,Corporate,OR,97006,Apparel,45.49733353,-12.27056122,Panamá,110,5/17/2015 17:19,3,179.9700012,158.3699951,Central America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/20/2015 17:19,Standard Class
TRANSFER,156.5700073,Shipping on time,Cleats,Corporate,CA,93277,Apparel,36.29280853,-119.3134842,México,6304,4/3/2017 18:38,3,179.9700012,156.5700073,Central America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,4/7/2017 18:38,Standard Class
TRANSFER,156.5700073,Late delivery,Cleats,Corporate,CA,91766,Apparel,34.04991913,-117.7161026,El Salvador,3457,1/22/2017 6:39,3,179.9700012,156.5700073,Central America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,1/28/2017 6:39,Standard Class
TRANSFER,152.9700012,Shipping on time,Cleats,Corporate,IL,60056,Apparel,42.04830551,-87.96134186,México,4444,2/14/2017 5:44,3,179.9700012,152.9700012,Central America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,2/18/2017 5:44,Standard Class
TRANSFER,152.9700012,Advance shipping,Cleats,Corporate,CA,91910,Apparel,32.64635468,-117.0613861,Brasil,11706,3/5/2015 13:45,3,179.9700012,152.9700012,South America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,3/7/2015 13:45,Standard Class
TRANSFER,151.1699982,Advance shipping,Cleats,Corporate,CA,91910,Apparel,32.64635468,-117.0613861,Brasil,11706,3/5/2015 13:45,3,179.9700012,151.1699982,South America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,3/7/2015 13:45,Standard Class
TRANSFER,149.3800049,Late delivery,Cleats,Corporate,MO,63366,Apparel,38.80664825,-90.70192719,Honduras,6784,5/14/2015 0:41,3,179.9700012,149.3800049,Central America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/19/2015 0:41,Standard Class
TRANSFER,149.3800049,Shipping on time,Cleats,Corporate,CA,91342,Apparel,34.31019974,-118.4530792,Brasil,7534,3/6/2017 9:13,3,179.9700012,149.3800049,South America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,3/10/2017 9:13,Standard Class
TRANSFER,147.5800018,Advance shipping,Cleats,Corporate,CA,91910,Apparel,32.64588928,-117.0960388,El Salvador,8675,3/6/2017 7:07,3,179.9700012,147.5800018,Central America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,3/9/2017 7:07,Standard Class
TRANSFER,143.9799957,Shipping on time,Cleats,Corporate,AZ,85029,Apparel,33.58987427,-112.1163712,Nicaragua,11066,5/19/2017 23:29,3,179.9700012,143.9799957,Central America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/23/2017 23:29,Standard Class
TRANSFER,134.9799957,Advance shipping,Cleats,Corporate,CA,92507,Apparel,34.00051498,-117.3526077,México,7826,5/6/2017 19:28,3,179.9700012,134.9799957,Central America,PROCESSING,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/8/2017 19:28,Standard Class
TRANSFER,150,Late delivery,Women's Apparel,Corporate,CA,92024,Golf,33.04647064,-117.2896729,Honduras,10899,3/17/2017 6:34,3,150,150,Central America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,3/22/2017 6:34,Standard Class
TRANSFER,148.5,Advance shipping,Women's Apparel,Corporate,OH,44035,Golf,41.36125946,-82.11012268,Colombia,2701,6/5/2017 14:31,3,150,148.5,South America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,6/8/2017 14:31,Standard Class
TRANSFER,148.5,Advance shipping,Women's Apparel,Corporate,VA,23454,Golf,36.85002136,-76.03000641,Brasil,6082,6/15/2017 14:30,3,150,148.5,South America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,6/18/2017 14:30,Standard Class
TRANSFER,147,Advance shipping,Women's Apparel,Corporate,PA,17201,Golf,40.0309906,-77.59576416,México,5507,4/9/2015 20:10,3,150,147,Central America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,4/12/2015 20:10,Standard Class
TRANSFER,145.5,Late delivery,Women's Apparel,Corporate,CA,93033,Golf,34.15459442,-119.1787262,Honduras,3137,5/17/2017 0:21,3,150,145.5,Central America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,5/23/2017 0:21,Standard Class
TRANSFER,144,Late delivery,Women's Apparel,Corporate,CA,93033,Golf,34.15459442,-119.1787262,Honduras,3137,5/17/2017 0:21,3,150,144,Central America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,5/23/2017 0:21,Standard Class
TRANSFER,141.75,Advance shipping,Women's Apparel,Corporate,TX,78840,Golf,29.77310181,-100.6121979,República Dominicana,9494,4/15/2017 22:49,3,150,141.75,Caribbean,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,4/18/2017 22:49,Standard Class
TRANSFER,113.3700027,Late delivery,Shop By Sport,Corporate,MO,63366,Golf,38.80664825,-90.70192719,Honduras,6784,5/14/2015 0:41,3,119.9700012,113.3700027,Central America,PROCESSING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,5/19/2015 0:41,Standard Class
TRANSFER,139.5,Advance shipping,Women's Apparel,Corporate,TX,78840,Golf,29.77310181,-100.6121979,República Dominicana,9494,4/15/2017 22:49,3,150,139.5,Caribbean,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,4/18/2017 22:49,Standard Class
TRANSFER,139.5,Late delivery,Women's Apparel,Corporate,PA,19104,Golf,39.95473099,-75.20536804,Nicaragua,11931,5/25/2015 19:04,3,150,139.5,Central America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,5/31/2015 19:04,Standard Class
TRANSFER,191.1000061,Late delivery,Girls' Apparel,Corporate,CA,90047,Golf,33.94351959,-118.3103256,República Dominicana,1700,2/25/2017 3:06,3,210,191.1000061,Caribbean,PROCESSING,565,adidas Youth Germany Black/Red Away Match Soc,70,3/2/2017 3:06,Standard Class
TRANSFER,136.5,Late delivery,Women's Apparel,Corporate,OK,74012,Golf,36.03966141,-95.80953217,Brasil,9993,3/3/2017 15:21,3,150,136.5,South America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,3/9/2017 15:21,Standard Class
TRANSFER,105.5699997,Late delivery,Shop By Sport,Corporate,CA,92692,Golf,33.64875412,-117.6374283,Guatemala,9231,5/12/2017 8:15,3,119.9700012,105.5699997,Central America,PROCESSING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,5/18/2017 8:15,Standard Class
TRANSFER,132,Late delivery,Women's Apparel,Corporate,OH,44118,Golf,41.23928452,-81.4984436,Guatemala,10612,1/29/2015 3:27,3,150,132,Central America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,2/3/2015 3:27,Standard Class
TRANSFER,105.5699997,Shipping on time,Shop By Sport,Corporate,CA,91911,Golf,32.65029907,-117.0454941,Ecuador,673,2/23/2015 23:13,3,119.9700012,105.5699997,South America,PROCESSING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,2/27/2015 23:13,Standard Class
TRANSFER,127.5,Advance shipping,Women's Apparel,Corporate,IL,61761,Golf,40.52141953,-88.99173737,El Salvador,10569,3/6/2017 6:46,3,150,127.5,Central America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,3/8/2017 6:46,Standard Class
TRANSFER,127.5,Late delivery,Women's Apparel,Corporate,UT,84084,Golf,40.62195587,-111.9332733,México,8558,3/19/2015 16:53,3,150,127.5,Central America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,3/24/2015 16:53,Standard Class
TRANSFER,126,Late delivery,Women's Apparel,Corporate,UT,84084,Golf,40.62195587,-111.9332733,México,8558,3/19/2015 16:53,3,150,126,Central America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,3/24/2015 16:53,Standard Class
TRANSFER,100.7699966,Advance shipping,Shop By Sport,Corporate,CA,94541,Golf,37.67551041,-122.0496826,Venezuela,8730,1/6/2015 8:13,3,119.9700012,100.7699966,South America,PROCESSING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,1/9/2015 8:13,Standard Class
TRANSFER,100.7699966,Advance shipping,Shop By Sport,Corporate,NY,11706,Golf,40.74032211,-73.30113983,Ecuador,3484,5/11/2017 10:10,3,119.9700012,100.7699966,South America,PROCESSING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,5/14/2017 10:10,Standard Class
TRANSFER,99.58000183,Advance shipping,Shop By Sport,Corporate,OH,45011,Golf,39.3985405,-84.55661774,Honduras,4140,3/31/2017 14:58,3,119.9700012,99.58000183,Central America,PROCESSING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,4/3/2017 14:58,Standard Class
TRANSFER,124.5,Advance shipping,Women's Apparel,Corporate,CA,93003,Golf,34.26494217,-119.218605,Brasil,10860,2/12/2015 20:36,3,150,124.5,South America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,2/15/2015 20:36,Standard Class
TRANSFER,124.5,Advance shipping,Women's Apparel,Corporate,TX,76116,Golf,32.73230743,-97.47290802,Colombia,2200,4/19/2015 4:03,3,150,124.5,South America,PROCESSING,502,Nike Men's Dri-FIT Victory Golf Polo,50,4/21/2015 4:03,Standard Class
TRANSFER,98.37999725,Late delivery,Shop By Sport,Corporate,OH,44109,Golf,41.41943359,-81.68500519,Brasil,11252,6/16/2017 5:13,3,119.9700012,98.37999725,South America,PROCESSING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,6/21/2017 5:13,Standard Class
TRANSFER,95.98000336,Advance shipping,Shop By Sport,Corporate,MA,1902,Golf,42.46523285,-70.93743134,Cuba,3353,3/22/2017 13:45,3,119.9700012,95.98000336,Caribbean,PROCESSING,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,3/25/2017 13:45,Standard Class
