Sales per customer,Delivery Status,Customer Zipcode,Order Country
33.99000168,Late delivery,10466,Alemania
42.5,Late delivery,95148,Alemania
42,Late delivery,85225,Bélgica
41.5,Late delivery,93436,Francia
41.5,Late delivery,10469,Alemania
32.79000092,Late delivery,19702,Austria
31.98999977,Late delivery,88005,Austria
37.5,Late delivery,92336,Francia
19.98999977,Late delivery,90638,Italia
399.980011,Late delivery,32073,Italia
299.980011,Late delivery,28205,Francia
399.980011,Late delivery,92553,Francia
399.980011,Late delivery,92646,Alemania
399.980011,Late delivery,31907,Alemania
399.980011,Late delivery,48066,Francia
296.980011,Late delivery,38128,Ucrania
296.980011,Late delivery,60610,Reino Unido
296.980011,Late delivery,97007,España
293.980011,Late delivery,33549,Alemania
290.980011,Late delivery,33549,Alemania
290.980011,Late delivery,11219,Austria
387.980011,Late delivery,85282,Francia
387.980011,Late delivery,6460,Países Bajos
287.980011,Late delivery,49201,Italia
383.980011,Late delivery,60435,España
383.980011,Late delivery,6460,Países Bajos
383.980011,Late delivery,6460,Países Bajos
383.980011,Late delivery,10466,Alemania
284.980011,Late delivery,63021,España
379.980011,Late delivery,60435,España
379.980011,Late delivery,2135,España
379.980011,Late delivery,10306,Alemania
379.980011,Late delivery,10466,Alemania
379.980011,Late delivery,74012,Alemania
142.4900055,Late delivery,88005,Austria
377.980011,Late delivery,84404,España
371.980011,Late delivery,60649,Suecia
371.980011,Late delivery,76010,Reino Unido
278.980011,Late delivery,92553,Francia
272.980011,Late delivery,32073,Italia
272.980011,Late delivery,8540,Francia
363.980011,Late delivery,60614,Alemania
363.980011,Late delivery,48093,Alemania
269.980011,Late delivery,19702,Austria
359.980011,Late delivery,92840,Alemania
359.980011,Late delivery,92840,Suiza
359.980011,Late delivery,19148,Francia
351.980011,Late delivery,44105,España
260.980011,Late delivery,91710,Polonia
260.980011,Late delivery,44107,Reino Unido
260.980011,Late delivery,11235,Italia
254.9799957,Late delivery,67212,Hungría
254.9799957,Late delivery,60435,España
254.9799957,Late delivery,10306,Alemania
339.980011,Late delivery,92404,Alemania
251.9799957,Late delivery,92056,Reino Unido
251.9799957,Late delivery,92626,Reino Unido
335.980011,Late delivery,92109,Reino Unido
335.980011,Late delivery,43068,Reino Unido
251.9799957,Late delivery,44035,Alemania
335.980011,Late delivery,91950,Alemania
248.9799957,Late delivery,92056,Reino Unido
331.980011,Late delivery,43068,Reino Unido
248.9799957,Late delivery,32822,Italia
248.9799957,Late delivery,2135,España
248.9799957,Late delivery,11374,Italia
294.980011,Shipping canceled,14150,Australia
285.1400146,Late delivery,33162,China
268.7600098,Late delivery,11520,Indonesia
262.2000122,Late delivery,93905,Indonesia
327.75,Late delivery,1960,India
309.7200012,Shipping on time,90813,India
298.25,Late delivery,95670,Australia
288.4200134,Shipping canceled,59102,Australia
278.5899963,Late delivery,18702,Australia
268.7600098,Advance shipping,90706,China
304.8099976,Shipping canceled,19702,Australia
272.0299988,Late delivery,14609,India
268.7600098,Shipping on time,75211,China
128.2200012,Shipping canceled,11520,Estados Unidos
278.9700012,Shipping canceled,20744,Estados Unidos
272.9700012,Shipping canceled,93304,Estados Unidos
272.9700012,Shipping canceled,20744,Estados Unidos
170.9700012,Shipping canceled,11368,Estados Unidos
167.3699951,Shipping canceled,45238,Estados Unidos
158.3699951,Shipping canceled,20874,Estados Unidos
118.7699966,Shipping canceled,75006,Estados Unidos
73.5,Shipping canceled,20874,Estados Unidos
132,Shipping canceled,77093,Canada
132,Shipping canceled,11520,Estados Unidos
130.5,Shipping canceled,77093,Canada
99.58000183,Shipping canceled,17013,Canada
99.58000183,Shipping canceled,90023,Estados Unidos
74.22000122,Shipping canceled,96706,Estados Unidos
40.29000092,Shipping canceled,8701,Estados Unidos
227.9600067,Shipping canceled,13440,Madagascar
203.9700012,Shipping canceled,92083,Argelia
200,Shipping canceled,76106,Liberia
156.7599945,Shipping canceled,76106,Liberia
189,Shipping canceled,54935,Sudán
79.97000122,Shipping canceled,19139,Costa de Marfil
363.9599915,Advance shipping,91764,Zambia
239.9600067,Shipping on time,32765,Marruecos
230.3600006,Late delivery,14221,Egipto
227.9600067,Late delivery,96822,Senegal
226.7599945,Advance shipping,92056,Egipto
208.7700043,Late delivery,14120,Marruecos
200,Late delivery,93611,Costa de Marfil
198,Late delivery,11434,Egipto
155.1600037,Shipping on time,62040,Níger
151.1600037,Late delivery,2155,Marruecos
111.5999985,Advance shipping,91766,SudAfrica
170,Shipping on time,85281,Marruecos
160,Advance shipping,92703,Sudán
150,Late delivery,17402,Nigeria
94.45999908,Shipping on time,80010,Nigeria
395.9599915,Late delivery,93065,Mozambique
391.9599915,Late delivery,20904,SudAfrica
379.9599915,Advance shipping,55124,Tanzania
363.9599915,Advance shipping,78201,Somalia
359.9599915,Late delivery,19143,Ruanda
351.9599915,Late delivery,19143,Ruanda
351.9599915,Advance shipping,19149,Egipto
339.9700012,Shipping on time,10466,SudAfrica
101.9800034,Advance shipping,91790,México
101.9800034,Late delivery,93003,Colombia
99.58000183,Advance shipping,20009,México
99.58000183,Shipping on time,33594,México
99.58000183,Late delivery,96744,Brasil
100,Advance shipping,93003,Brasil
100,Advance shipping,11218,Brasil
99,Shipping on time,92057,México
79.18000031,Advance shipping,76116,Colombia
97,Shipping on time,2360,México
96,Advance shipping,11218,República Dominicana
76.77999878,Shipping on time,44120,México
75.98000336,Late delivery,19145,Trinidad y Tobago
75.98000336,Late delivery,95240,Guatemala
95,Late delivery,93308,Brasil
132.3000031,Late delivery,19143,México
46.5,Late delivery,90813,Panamá
93,Advance shipping,95122,México
93,Advance shipping,37130,México
72.77999878,Late delivery,92009,Brasil
71.98000336,Advance shipping,45011,Honduras
71.98000336,Shipping on time,77083,Guatemala
90,Shipping on time,10031,Honduras
71.98000336,Advance shipping,94541,Venezuela
90,Shipping on time,8302,Brasil
90,Late delivery,25401,Brasil
70.37999725,Advance shipping,11706,Cuba
88,Advance shipping,60067,México
87,Advance shipping,30080,Guatemala
85,Advance shipping,91406,Guatemala
66.37999725,Shipping on time,33055,Guatemala
65.58000183,Advance shipping,90046,El Salvador
65.58000183,Advance shipping,55106,Brasil
65.58000183,Late delivery,8817,Argentina
82,Late delivery,77520,Brasil
80,Advance shipping,90046,El Salvador
80,Shipping on time,91342,Brasil
59.99000168,Advance shipping,60067,México
59.99000168,Late delivery,97701,México
75,Advance shipping,77520,Guatemala
63.34000015,Late delivery,95240,Guatemala
47.22999954,Advance shipping,33055,Brasil
35.97999954,Late delivery,55337,Brasil
84.45999908,Late delivery,11746,Colombia
314.6400146,Shipping canceled,92840,Australia
309.7200012,Late delivery,58501,Australia
298.25,Advance shipping,20878,China
285.1400146,Late delivery,96817,India
272.0299988,Advance shipping,23455,Indonesia
245.8099976,Shipping on time,10458,India
314.6400146,Late delivery,95207,China
311.3599854,Shipping on time,30062,Indonesia
304.8099976,Shipping canceled,90046,India
298.25,Advance shipping,95014,India
288.4200134,Late delivery,65807,Vietnam
278.5899963,Advance shipping,92692,Vietnam
268.7600098,Late delivery,30075,China
327.75,Shipping on time,11550,Australia
321.2000122,Advance shipping,11103,Malasia
321.2000122,Shipping on time,96818,India
331.9700012,Late delivery,10016,Marruecos
331.9700012,Late delivery,85033,Nigeria
218.3600006,Late delivery,97402,Egipto
218.3600006,Advance shipping,90806,Ghana
211.1600037,Advance shipping,60102,Argelia
211.1600037,Shipping on time,46227,Marruecos
203.9700012,Shipping on time,90003,Costa de Marfil
201.5700073,Late delivery,90620,Kenia
158.3600006,Shipping on time,94541,Egipto
158.3600006,Late delivery,21228,Sudán
194,Late delivery,17013,Egipto
186,Advance shipping,10306,Egipto
180,Advance shipping,60102,Argelia
139.1699982,Late delivery,90806,Marruecos
139.1699982,Advance shipping,30066,Marruecos
166,Advance shipping,7305,República Democrática del Congo
166,Advance shipping,90805,Sudán
132.7700043,Shipping on time,90003,Costa de Marfil
164,Advance shipping,38109,República Democrática del Congo
67.16999817,Advance shipping,33549,Somalia
170.9600067,Shipping canceled,60148,Angola
387.9599915,Shipping canceled,93030,Tanzania
191.9700012,Shipping canceled,11207,Egipto
176,Shipping canceled,2740,Sudán
139.1699982,Shipping canceled,12550,Guinea
235.1999969,Shipping canceled,33175,Marruecos
131.1699982,Shipping canceled,19446,Etiopía
160,Shipping canceled,11207,Egipto
205.8800049,Shipping canceled,93030,Tanzania
319.9700012,Shipping canceled,90037,Países Bajos
235.1600037,Shipping canceled,21206,Italia
230.3600006,Shipping canceled,85035,Alemania
211.1600037,Shipping canceled,92833,Italia
208.7700043,Shipping canceled,21218,Rusia
196.7700043,Shipping canceled,95823,Reino Unido
179.9700012,Shipping canceled,60614,Reino Unido
198,Shipping canceled,27410,Francia
151.9600067,Shipping canceled,95127,Francia
189,Shipping canceled,10031,Países Bajos
186,Shipping canceled,44107,Bélgica
180,Shipping canceled,60614,Reino Unido
180,Shipping canceled,45011,Reino Unido
143.9600067,Shipping canceled,21206,Italia
166,Shipping canceled,97470,Italia
131.1699982,Shipping canceled,95350,Finlandia
164,Shipping canceled,10003,Francia
160,Shipping canceled,10003,Francia
89.95999908,Shipping canceled,2740,Bulgaria
90.95999908,Advance shipping,92024,España
199.1699982,Advance shipping,95116,Francia
399.9599915,Late delivery,13440,Alemania
387.9599915,Advance shipping,95076,Italia
383.9599915,Advance shipping,83642,Italia
379.9599915,Shipping on time,77084,Italia
379.9599915,Advance shipping,90027,Alemania
377.9599915,Advance shipping,11229,Reino Unido
363.9599915,Advance shipping,13760,Italia
116.4400024,Advance shipping,95148,Francia
359.9599915,Shipping on time,77450,Italia
158.3600006,Shipping on time,93277,Ucrania
351.9599915,Shipping on time,90027,Reino Unido
351.9599915,Advance shipping,93535,Francia
347.9700012,Advance shipping,17402,Bélgica
339.9700012,Late delivery,85022,Alemania
335.9700012,Late delivery,93436,Francia
327.9700012,Advance shipping,33186,Italia
319.9700012,Late delivery,17404,Alemania
239.9600067,Late delivery,84404,Reino Unido
239.9600067,Late delivery,27610,Alemania
235.1600037,Advance shipping,23455,Francia
232.7599945,Advance shipping,92009,Reino Unido
232.7599945,Advance shipping,91745,España
230.3600006,Advance shipping,7087,Reino Unido
230.3600006,Late delivery,33023,Francia
230.3600006,Late delivery,60440,Francia
230.3600006,Late delivery,47906,Alemania
230.3600006,Late delivery,11103,Austria
226.7599945,Shipping on time,7105,Italia
226.7599945,Shipping on time,95127,Francia
223.1600037,Late delivery,22192,España
223.1600037,Late delivery,78596,Francia
218.3600006,Advance shipping,11432,España
218.3600006,Late delivery,44107,Alemania
215.9600067,Late delivery,44107,Alemania
211.1600037,Advance shipping,33186,Italia
211.1600037,Late delivery,75243,Alemania
203.9700012,Shipping on time,90201,Rusia
203.9700012,Advance shipping,97223,Reino Unido
201.5700073,Advance shipping,95116,Francia
196.7700043,Shipping on time,92109,Francia
196.7700043,Shipping on time,90638,Francia
41.47999954,Advance shipping,95822,Chile
26.21999931,Late delivery,20744,Cuba
51.18000031,Advance shipping,90805,México
189.9799957,Shipping canceled,48192,Brasil
185.9799957,Shipping canceled,7104,Honduras
173.9799957,Shipping canceled,11204,Brasil
167.9799957,Shipping canceled,96789,Honduras
105.5800018,Shipping canceled,10011,Guatemala
104.3799973,Shipping canceled,10011,Guatemala
104.3799973,Shipping canceled,11221,México
99,Shipping canceled,45140,Brasil
98,Shipping canceled,60426,Brasil
75.98000336,Shipping canceled,55124,Brasil
80,Shipping canceled,55124,Brasil
119.9800034,Shipping canceled,85224,China
111.5800018,Shipping canceled,96706,Turquía
89.98999786,Shipping canceled,85224,China
90,Shipping canceled,54935,Turquía
47.22999954,Shipping canceled,45011,Israel
199.9799957,Advance shipping,17055,Kazajistán
108.8399963,Shipping on time,93063,Indonesia
197.9799957,Late delivery,70570,Indonesia
195.9799957,Advance shipping,96734,Australia
195.9799957,Advance shipping,23503,Vietnam
181.9799957,Shipping on time,22193,India
173.9799957,Late delivery,60126,Filipinas
163.9799957,Shipping on time,48205,Nueva Zelanda
82.45999908,Shipping on time,80013,China
47.99000168,Advance shipping,85033,Irán
115.1800003,Advance shipping,96734,Australia
113.9800034,Advance shipping,20783,Corea del Sur
113.3799973,Advance shipping,77479,India
99.58000183,Shipping on time,44035,Australia
98.37999725,Late delivery,27606,Australia
98.37999725,Advance shipping,45601,Filipinas
89.98999786,Advance shipping,23503,Vietnam
98,Late delivery,7305,China
98,Advance shipping,91304,Tailandia
96,Shipping on time,79109,Corea del Sur
96,Shipping on time,49201,Australia
74.37999725,Late delivery,92553,China
74.37999725,Advance shipping,60624,Turquía
88,Advance shipping,70119,Australia
69.58000183,Advance shipping,78586,Australia
67.98000336,Advance shipping,90024,Australia
84,Advance shipping,11203,Indonesia
83,Late delivery,19720,China
83,Advance shipping,17331,China
65.58000183,Advance shipping,96817,Australia
63.97999954,Advance shipping,7003,Pakistán
95.98000336,Shipping on time,87105,Turquía
39.18000031,Advance shipping,7003,Pakistán
36.38000107,Late delivery,19720,China
33.58000183,Shipping on time,80013,China
76.77999878,Advance shipping,77479,India
119.9800034,Late delivery,90001,Indonesia
195.9799957,Shipping on time,90630,Mongolia
193.9799957,Shipping on time,90630,Mongolia
52.90000153,Late delivery,70117,Nueva Zelanda
173.9799957,Shipping on time,11229,Australia
169.9799957,Shipping on time,12550,China
165.9799957,Shipping on time,10040,Japón
165.9799957,Late delivery,70117,Nueva Zelanda
165.9799957,Shipping on time,79109,Filipinas
159.9799957,Late delivery,49201,Irak
149.9900055,Advance shipping,70072,China
119.9800034,Advance shipping,75052,India
118.7799988,Late delivery,10467,Pakistán
116.3799973,Advance shipping,80631,Filipinas
113.9800034,Late delivery,30080,Nueva Zelanda
113.3799973,Late delivery,91790,India
109.1800003,Late delivery,60617,Nueva Zelanda
100.7799988,Late delivery,60609,Pakistán
100.7799988,Advance shipping,76180,India
99.58000183,Late delivery,92504,Turquía
89.98999786,Advance shipping,92111,Irán
79.18000031,Shipping on time,33165,Kazajistán
98,Late delivery,48192,Filipinas
98,Late delivery,44109,Filipinas
98,Advance shipping,77093,Emiratos Árabes Unidos
77.58000183,Advance shipping,80126,China
77.58000183,Shipping on time,80501,Corea del Sur
77.58000183,Advance shipping,95822,Turquía
