Program,Year,Period,State,ANSI,Affected by,Pct of Colonies Impacted,state_code
SURVEY,2018,APR THRU JUN,North Carolina,37,Other,14.6,NC
SURVEY,2018,APR THRU JUN,North Carolina,37,Pesticides,2.4,NC
SURVEY,2018,APR THRU JUN,North Carolina,37,Pests_excl_Varroa,2.6,NC
SURVEY,2018,APR THRU JUN,North Carolina,37,Unknown,0.8,NC
SURVEY,2018,APR THRU JUN,North Carolina,37,Varroa_mites,9.7,NC
SURVEY,2018,JUL THRU SEP,North Carolina,37,Disease,11.4,NC
SURVEY,2018,JUL THRU SEP,North Carolina,37,Other,11.4,NC
SURVEY,2018,JUL THRU SEP,North Carolina,37,Pesticides,8.4,NC
SURVEY,2018,JUL THRU SEP,North Carolina,37,Pests_excl_Varroa,17.9,NC
SURVEY,2018,JUL THRU SEP,North Carolina,37,Unknown,3.1,NC
SURVEY,2018,JUL THRU SEP,North Carolina,37,Varroa_mites,66,NC
SURVEY,2018,OCT THRU DEC,North Carolina,37,Disease,3.8,NC
SURVEY,2018,OCT THRU DEC,North Carolina,37,Other,11.1,NC
SURVEY,2018,OCT THRU DEC,North Carolina,37,Pesticides,2,NC
SURVEY,2018,OCT THRU DEC,North Carolina,37,Pests_excl_Varroa,10.4,NC
SURVEY,2018,OCT THRU DEC,North Carolina,37,Unknown,5.2,NC
SURVEY,2018,OCT THRU DEC,North Carolina,37,Varroa_mites,53,NC
SURVEY,2017,JAN THRU MAR,North Carolina,37,Disease,0.2,NC
SURVEY,2017,JAN THRU MAR,North Carolina,37,Other,7.2,NC
SURVEY,2017,JAN THRU MAR,North Carolina,37,Pesticides,1.5,NC
SURVEY,2017,JAN THRU MAR,North Carolina,37,Pests_excl_Varroa,17.4,NC
SURVEY,2017,JAN THRU MAR,North Carolina,37,Unknown,3.9,NC
SURVEY,2017,JAN THRU MAR,North Carolina,37,Varroa_mites,34.7,NC
SURVEY,2017,APR THRU JUN,North Carolina,37,Disease,2.3,NC
SURVEY,2017,APR THRU JUN,North Carolina,37,Other,5.1,NC
SURVEY,2017,APR THRU JUN,North Carolina,37,Pesticides,0.8,NC
SURVEY,2017,APR THRU JUN,North Carolina,37,Pests_excl_Varroa,5.5,NC
SURVEY,2017,APR THRU JUN,North Carolina,37,Unknown,1.5,NC
SURVEY,2017,APR THRU JUN,North Carolina,37,Varroa_mites,23.4,NC
SURVEY,2017,JUL THRU SEP,North Carolina,37,Disease,3.3,NC
SURVEY,2017,JUL THRU SEP,North Carolina,37,Other,7.6,NC
SURVEY,2017,JUL THRU SEP,North Carolina,37,Pesticides,20.3,NC
SURVEY,2017,JUL THRU SEP,North Carolina,37,Pests_excl_Varroa,36.1,NC
SURVEY,2017,JUL THRU SEP,North Carolina,37,Unknown,1.8,NC
SURVEY,2017,JUL THRU SEP,North Carolina,37,Varroa_mites,74.5,NC
SURVEY,2017,OCT THRU DEC,North Carolina,37,Disease,3.9,NC
SURVEY,2017,OCT THRU DEC,North Carolina,37,Other,11.7,NC
SURVEY,2017,OCT THRU DEC,North Carolina,37,Pesticides,1.5,NC
SURVEY,2017,OCT THRU DEC,North Carolina,37,Pests_excl_Varroa,16.3,NC
SURVEY,2017,OCT THRU DEC,North Carolina,37,Unknown,6.7,NC
SURVEY,2017,OCT THRU DEC,North Carolina,37,Varroa_mites,64.2,NC
SURVEY,2016,JAN THRU MAR,North Carolina,37,Disease,1.9,NC
SURVEY,2016,JAN THRU MAR,North Carolina,37,Other,4,NC
SURVEY,2016,JAN THRU MAR,North Carolina,37,Pesticides,2.7,NC
SURVEY,2016,JAN THRU MAR,North Carolina,37,Pests_excl_Varroa,2.5,NC
SURVEY,2016,JAN THRU MAR,North Carolina,37,Unknown,2.4,NC
SURVEY,2016,JAN THRU MAR,North Carolina,37,Varroa_mites,9.5,NC
SURVEY,2016,APR THRU JUN,North Carolina,37,Disease,4.7,NC
SURVEY,2016,APR THRU JUN,North Carolina,37,Other,8.3,NC
SURVEY,2016,APR THRU JUN,North Carolina,37,Pesticides,33.8,NC
SURVEY,2016,APR THRU JUN,North Carolina,37,Pests_excl_Varroa,23.5,NC
SURVEY,2016,APR THRU JUN,North Carolina,37,Unknown,41.7,NC
SURVEY,2016,APR THRU JUN,North Carolina,37,Varroa_mites,51.8,NC
SURVEY,2016,JUL THRU SEP,North Carolina,37,Disease,0.1,NC
SURVEY,2016,JUL THRU SEP,North Carolina,37,Other,13.4,NC
SURVEY,2016,JUL THRU SEP,North Carolina,37,Pesticides,2.9,NC
SURVEY,2016,JUL THRU SEP,North Carolina,37,Pests_excl_Varroa,13.4,NC
SURVEY,2016,JUL THRU SEP,North Carolina,37,Unknown,3,NC
SURVEY,2016,JUL THRU SEP,North Carolina,37,Varroa_mites,27.8,NC
SURVEY,2016,OCT THRU DEC,North Carolina,37,Disease,1.8,NC
SURVEY,2016,OCT THRU DEC,North Carolina,37,Other,12.5,NC
SURVEY,2016,OCT THRU DEC,North Carolina,37,Pesticides,0,NC
SURVEY,2016,OCT THRU DEC,North Carolina,37,Pests_excl_Varroa,7.7,NC
SURVEY,2016,OCT THRU DEC,North Carolina,37,Unknown,1.3,NC
SURVEY,2016,OCT THRU DEC,North Carolina,37,Varroa_mites,24,NC
SURVEY,2015,JAN THRU MAR,North Carolina,37,Disease,0.1,NC
SURVEY,2015,JAN THRU MAR,North Carolina,37,Other,6.2,NC
SURVEY,2015,JAN THRU MAR,North Carolina,37,Pesticides,22.9,NC
SURVEY,2015,JAN THRU MAR,North Carolina,37,Pests_excl_Varroa,2.3,NC
SURVEY,2015,JAN THRU MAR,North Carolina,37,Unknown,12.2,NC
SURVEY,2015,JAN THRU MAR,North Carolina,37,Varroa_mites,35.5,NC
SURVEY,2015,APR THRU JUN,North Carolina,37,Disease,0.3,NC
SURVEY,2015,APR THRU JUN,North Carolina,37,Other,5.8,NC
SURVEY,2015,APR THRU JUN,North Carolina,37,Pesticides,3.5,NC
SURVEY,2015,APR THRU JUN,North Carolina,37,Pests_excl_Varroa,14.3,NC
SURVEY,2015,APR THRU JUN,North Carolina,37,Unknown,3,NC
SURVEY,2015,APR THRU JUN,North Carolina,37,Varroa_mites,51,NC
SURVEY,2015,JUL THRU SEP,North Carolina,37,Disease,0.7,NC
SURVEY,2015,JUL THRU SEP,North Carolina,37,Other,5.7,NC
SURVEY,2015,JUL THRU SEP,North Carolina,37,Pesticides,7.5,NC
SURVEY,2015,JUL THRU SEP,North Carolina,37,Pests_excl_Varroa,27.9,NC
SURVEY,2015,JUL THRU SEP,North Carolina,37,Unknown,8.5,NC
SURVEY,2015,JUL THRU SEP,North Carolina,37,Varroa_mites,33.9,NC
SURVEY,2015,OCT THRU DEC,North Carolina,37,Disease,0.5,NC
SURVEY,2015,OCT THRU DEC,North Carolina,37,Other,5.4,NC
SURVEY,2015,OCT THRU DEC,North Carolina,37,Pesticides,0.4,NC
SURVEY,2015,OCT THRU DEC,North Carolina,37,Pests_excl_Varroa,3.4,NC
SURVEY,2015,OCT THRU DEC,North Carolina,37,Unknown,3.4,NC
SURVEY,2015,OCT THRU DEC,North Carolina,37,Varroa_mites,9.6,NC
SURVEY,2019,JAN THRU MAR,North Dakota,38,Disease,0,ND
SURVEY,2019,JAN THRU MAR,North Dakota,38,Other,0.4,ND
SURVEY,2019,JAN THRU MAR,North Dakota,38,Pesticides,6.5,ND
SURVEY,2019,JAN THRU MAR,North Dakota,38,Pests_excl_Varroa,0,ND
SURVEY,2019,JAN THRU MAR,North Dakota,38,Unknown,1.3,ND
SURVEY,2019,JAN THRU MAR,North Dakota,38,Varroa_mites,6.9,ND
SURVEY,2018,JAN THRU MAR,North Dakota,38,Disease,1.1,ND
SURVEY,2018,JAN THRU MAR,North Dakota,38,Other,0.8,ND
SURVEY,2018,JAN THRU MAR,North Dakota,38,Pesticides,0,ND
SURVEY,2018,JAN THRU MAR,North Dakota,38,Pests_excl_Varroa,0.1,ND
SURVEY,2018,JAN THRU MAR,North Dakota,38,Unknown,0,ND
SURVEY,2018,JAN THRU MAR,North Dakota,38,Varroa_mites,1.4,ND
SURVEY,2018,APR THRU JUN,North Dakota,38,Disease,4.9,ND
SURVEY,2018,APR THRU JUN,North Dakota,38,Other,4.9,ND
SURVEY,2018,APR THRU JUN,North Dakota,38,Pesticides,4.7,ND
SURVEY,2018,APR THRU JUN,North Dakota,38,Pests_excl_Varroa,7.9,ND
SURVEY,2018,APR THRU JUN,North Dakota,38,Unknown,4.3,ND
SURVEY,2018,APR THRU JUN,North Dakota,38,Varroa_mites,34.8,ND
SURVEY,2018,JUL THRU SEP,North Dakota,38,Disease,9.6,ND
SURVEY,2018,JUL THRU SEP,North Dakota,38,Other,10.9,ND
SURVEY,2018,JUL THRU SEP,North Dakota,38,Pesticides,10.4,ND
SURVEY,2018,JUL THRU SEP,North Dakota,38,Pests_excl_Varroa,11.5,ND
SURVEY,2018,JUL THRU SEP,North Dakota,38,Unknown,1.2,ND
SURVEY,2018,JUL THRU SEP,North Dakota,38,Varroa_mites,52.6,ND
SURVEY,2018,OCT THRU DEC,North Dakota,38,Disease,8.1,ND
SURVEY,2018,OCT THRU DEC,North Dakota,38,Other,4.3,ND
SURVEY,2018,OCT THRU DEC,North Dakota,38,Pesticides,10.6,ND
SURVEY,2018,OCT THRU DEC,North Dakota,38,Pests_excl_Varroa,9.4,ND
SURVEY,2018,OCT THRU DEC,North Dakota,38,Unknown,4.6,ND
SURVEY,2018,OCT THRU DEC,North Dakota,38,Varroa_mites,29.5,ND
SURVEY,2017,JAN THRU MAR,North Dakota,38,Disease,0,ND
SURVEY,2017,JAN THRU MAR,North Dakota,38,Other,0.2,ND
SURVEY,2017,JAN THRU MAR,North Dakota,38,Pesticides,0,ND
SURVEY,2017,JAN THRU MAR,North Dakota,38,Pests_excl_Varroa,0,ND
SURVEY,2017,JAN THRU MAR,North Dakota,38,Unknown,0.2,ND
SURVEY,2017,JAN THRU MAR,North Dakota,38,Varroa_mites,0.8,ND
SURVEY,2017,APR THRU JUN,North Dakota,38,Disease,3.2,ND
SURVEY,2017,APR THRU JUN,North Dakota,38,Other,3.2,ND
SURVEY,2017,APR THRU JUN,North Dakota,38,Pesticides,5.3,ND
SURVEY,2017,APR THRU JUN,North Dakota,38,Pests_excl_Varroa,4,ND
SURVEY,2017,APR THRU JUN,North Dakota,38,Unknown,1,ND
SURVEY,2017,APR THRU JUN,North Dakota,38,Varroa_mites,29.3,ND
SURVEY,2017,JUL THRU SEP,North Dakota,38,Disease,3.4,ND
SURVEY,2017,JUL THRU SEP,North Dakota,38,Other,8.1,ND
SURVEY,2017,JUL THRU SEP,North Dakota,38,Pesticides,8.1,ND
SURVEY,2017,JUL THRU SEP,North Dakota,38,Pests_excl_Varroa,11.9,ND
SURVEY,2017,JUL THRU SEP,North Dakota,38,Unknown,1.9,ND
SURVEY,2017,JUL THRU SEP,North Dakota,38,Varroa_mites,42,ND
SURVEY,2017,OCT THRU DEC,North Dakota,38,Disease,0.2,ND
SURVEY,2017,OCT THRU DEC,North Dakota,38,Other,0.9,ND
SURVEY,2017,OCT THRU DEC,North Dakota,38,Pesticides,0.5,ND
SURVEY,2017,OCT THRU DEC,North Dakota,38,Pests_excl_Varroa,16.5,ND
SURVEY,2017,OCT THRU DEC,North Dakota,38,Unknown,0.3,ND
SURVEY,2017,OCT THRU DEC,North Dakota,38,Varroa_mites,41.7,ND
SURVEY,2016,JAN THRU MAR,North Dakota,38,Disease,0,ND
SURVEY,2016,JAN THRU MAR,North Dakota,38,Other,0.1,ND
SURVEY,2016,JAN THRU MAR,North Dakota,38,Pesticides,0,ND
SURVEY,2016,JAN THRU MAR,North Dakota,38,Pests_excl_Varroa,0,ND
SURVEY,2016,JAN THRU MAR,North Dakota,38,Unknown,11.7,ND
SURVEY,2016,JAN THRU MAR,North Dakota,38,Varroa_mites,2.7,ND
SURVEY,2016,APR THRU JUN,North Dakota,38,Disease,2.1,ND
SURVEY,2016,APR THRU JUN,North Dakota,38,Other,3.6,ND
SURVEY,2016,APR THRU JUN,North Dakota,38,Pesticides,1.1,ND
SURVEY,2016,APR THRU JUN,North Dakota,38,Pests_excl_Varroa,3.7,ND
SURVEY,2016,APR THRU JUN,North Dakota,38,Unknown,0.2,ND
SURVEY,2016,APR THRU JUN,North Dakota,38,Varroa_mites,16.2,ND
SURVEY,2016,JUL THRU SEP,North Dakota,38,Disease,6.3,ND
SURVEY,2016,JUL THRU SEP,North Dakota,38,Other,9.9,ND
SURVEY,2016,JUL THRU SEP,North Dakota,38,Pesticides,12.9,ND
SURVEY,2016,JUL THRU SEP,North Dakota,38,Pests_excl_Varroa,11.8,ND
SURVEY,2016,JUL THRU SEP,North Dakota,38,Unknown,3.1,ND
SURVEY,2016,JUL THRU SEP,North Dakota,38,Varroa_mites,38,ND
SURVEY,2016,OCT THRU DEC,North Dakota,38,Disease,1.5,ND
SURVEY,2016,OCT THRU DEC,North Dakota,38,Other,2.6,ND
SURVEY,2016,OCT THRU DEC,North Dakota,38,Pesticides,0.4,ND
SURVEY,2016,OCT THRU DEC,North Dakota,38,Pests_excl_Varroa,7.9,ND
SURVEY,2016,OCT THRU DEC,North Dakota,38,Unknown,2.2,ND
SURVEY,2016,OCT THRU DEC,North Dakota,38,Varroa_mites,23.5,ND
SURVEY,2015,JAN THRU MAR,North Dakota,38,Disease,0,ND
SURVEY,2015,JAN THRU MAR,North Dakota,38,Other,2.5,ND
SURVEY,2015,JAN THRU MAR,North Dakota,38,Pesticides,0,ND
SURVEY,2015,JAN THRU MAR,North Dakota,38,Pests_excl_Varroa,1.7,ND
SURVEY,2015,JAN THRU MAR,North Dakota,38,Unknown,0.1,ND
SURVEY,2015,JAN THRU MAR,North Dakota,38,Varroa_mites,1.7,ND
SURVEY,2015,APR THRU JUN,North Dakota,38,Disease,0.1,ND
SURVEY,2015,APR THRU JUN,North Dakota,38,Other,4.6,ND
SURVEY,2015,APR THRU JUN,North Dakota,38,Pesticides,4.3,ND
SURVEY,2015,APR THRU JUN,North Dakota,38,Pests_excl_Varroa,3,ND
SURVEY,2015,APR THRU JUN,North Dakota,38,Unknown,0.3,ND
SURVEY,2015,APR THRU JUN,North Dakota,38,Varroa_mites,15.5,ND
SURVEY,2015,JUL THRU SEP,North Dakota,38,Disease,8.1,ND
SURVEY,2015,JUL THRU SEP,North Dakota,38,Other,4.1,ND
SURVEY,2015,JUL THRU SEP,North Dakota,38,Pesticides,12.3,ND
SURVEY,2015,JUL THRU SEP,North Dakota,38,Pests_excl_Varroa,15.5,ND
SURVEY,2015,JUL THRU SEP,North Dakota,38,Unknown,3.7,ND
SURVEY,2015,JUL THRU SEP,North Dakota,38,Varroa_mites,33.8,ND
SURVEY,2015,OCT THRU DEC,North Dakota,38,Disease,1.8,ND
SURVEY,2015,OCT THRU DEC,North Dakota,38,Other,3.7,ND
SURVEY,2015,OCT THRU DEC,North Dakota,38,Pesticides,1.5,ND
SURVEY,2015,OCT THRU DEC,North Dakota,38,Pests_excl_Varroa,2.3,ND
SURVEY,2015,OCT THRU DEC,North Dakota,38,Unknown,2.1,ND
SURVEY,2015,OCT THRU DEC,North Dakota,38,Varroa_mites,10.8,ND
SURVEY,2019,JAN THRU MAR,Ohio,39,Disease,11.1,OH
SURVEY,2019,JAN THRU MAR,Ohio,39,Other,6.7,OH
SURVEY,2019,JAN THRU MAR,Ohio,39,Pesticides,1.1,OH
SURVEY,2019,JAN THRU MAR,Ohio,39,Pests_excl_Varroa,9.9,OH
SURVEY,2019,JAN THRU MAR,Ohio,39,Unknown,3.1,OH
SURVEY,2019,JAN THRU MAR,Ohio,39,Varroa_mites,49.3,OH
SURVEY,2018,JAN THRU MAR,Ohio,39,Disease,6.5,OH
SURVEY,2018,JAN THRU MAR,Ohio,39,Other,15.8,OH
SURVEY,2018,JAN THRU MAR,Ohio,39,Pesticides,3.2,OH
SURVEY,2018,JAN THRU MAR,Ohio,39,Pests_excl_Varroa,10,OH
SURVEY,2018,JAN THRU MAR,Ohio,39,Unknown,11.6,OH
SURVEY,2018,JAN THRU MAR,Ohio,39,Varroa_mites,39.6,OH
SURVEY,2018,APR THRU JUN,Ohio,39,Disease,1.7,OH
SURVEY,2018,APR THRU JUN,Ohio,39,Other,21.6,OH
SURVEY,2018,APR THRU JUN,Ohio,39,Pesticides,2.7,OH
SURVEY,2018,APR THRU JUN,Ohio,39,Pests_excl_Varroa,30.7,OH
SURVEY,2018,APR THRU JUN,Ohio,39,Unknown,1.5,OH
SURVEY,2018,APR THRU JUN,Ohio,39,Varroa_mites,38.8,OH
SURVEY,2018,JUL THRU SEP,Ohio,39,Disease,2.6,OH
SURVEY,2018,JUL THRU SEP,Ohio,39,Other,11.9,OH
SURVEY,2018,JUL THRU SEP,Ohio,39,Pesticides,1.3,OH
SURVEY,2018,JUL THRU SEP,Ohio,39,Pests_excl_Varroa,40.9,OH
SURVEY,2018,JUL THRU SEP,Ohio,39,Unknown,1.2,OH
SURVEY,2018,JUL THRU SEP,Ohio,39,Varroa_mites,58.9,OH
SURVEY,2018,OCT THRU DEC,Ohio,39,Disease,0.1,OH
SURVEY,2018,OCT THRU DEC,Ohio,39,Other,2.4,OH
SURVEY,2018,OCT THRU DEC,Ohio,39,Pesticides,8.1,OH
SURVEY,2018,OCT THRU DEC,Ohio,39,Pests_excl_Varroa,5.8,OH
SURVEY,2018,OCT THRU DEC,Ohio,39,Unknown,9.9,OH
SURVEY,2018,OCT THRU DEC,Ohio,39,Varroa_mites,29.3,OH
SURVEY,2017,JAN THRU MAR,Ohio,39,Disease,0.6,OH
SURVEY,2017,JAN THRU MAR,Ohio,39,Other,5.2,OH
SURVEY,2017,JAN THRU MAR,Ohio,39,Pesticides,0.1,OH
SURVEY,2017,JAN THRU MAR,Ohio,39,Pests_excl_Varroa,11.6,OH
SURVEY,2017,JAN THRU MAR,Ohio,39,Unknown,16.5,OH
SURVEY,2017,JAN THRU MAR,Ohio,39,Varroa_mites,25.8,OH
SURVEY,2017,APR THRU JUN,Ohio,39,Disease,6.2,OH
SURVEY,2017,APR THRU JUN,Ohio,39,Other,16.6,OH
SURVEY,2017,APR THRU JUN,Ohio,39,Pesticides,10.4,OH
SURVEY,2017,APR THRU JUN,Ohio,39,Pests_excl_Varroa,6.4,OH
SURVEY,2017,APR THRU JUN,Ohio,39,Unknown,3,OH
SURVEY,2017,APR THRU JUN,Ohio,39,Varroa_mites,45.5,OH
SURVEY,2017,JUL THRU SEP,Ohio,39,Disease,4.7,OH
SURVEY,2017,JUL THRU SEP,Ohio,39,Other,11.7,OH
SURVEY,2017,JUL THRU SEP,Ohio,39,Pesticides,6.7,OH
SURVEY,2017,JUL THRU SEP,Ohio,39,Pests_excl_Varroa,19.1,OH
SURVEY,2017,JUL THRU SEP,Ohio,39,Unknown,7,OH
SURVEY,2017,JUL THRU SEP,Ohio,39,Varroa_mites,51.5,OH
SURVEY,2017,OCT THRU DEC,Ohio,39,Disease,7.1,OH
SURVEY,2017,OCT THRU DEC,Ohio,39,Other,8.4,OH
SURVEY,2017,OCT THRU DEC,Ohio,39,Pesticides,6.4,OH
SURVEY,2017,OCT THRU DEC,Ohio,39,Pests_excl_Varroa,23.3,OH
SURVEY,2017,OCT THRU DEC,Ohio,39,Unknown,2.9,OH
SURVEY,2017,OCT THRU DEC,Ohio,39,Varroa_mites,45.3,OH
SURVEY,2016,JAN THRU MAR,Ohio,39,Disease,0.2,OH
SURVEY,2016,JAN THRU MAR,Ohio,39,Other,10.2,OH
SURVEY,2016,JAN THRU MAR,Ohio,39,Pesticides,1.3,OH
SURVEY,2016,JAN THRU MAR,Ohio,39,Pests_excl_Varroa,4.3,OH
SURVEY,2016,JAN THRU MAR,Ohio,39,Unknown,5.3,OH
SURVEY,2016,JAN THRU MAR,Ohio,39,Varroa_mites,41.6,OH
SURVEY,2016,APR THRU JUN,Ohio,39,Disease,0.6,OH
SURVEY,2016,APR THRU JUN,Ohio,39,Other,2.9,OH
SURVEY,2016,APR THRU JUN,Ohio,39,Pesticides,18.3,OH
SURVEY,2016,APR THRU JUN,Ohio,39,Pests_excl_Varroa,2.2,OH
SURVEY,2016,APR THRU JUN,Ohio,39,Unknown,1.4,OH
SURVEY,2016,APR THRU JUN,Ohio,39,Varroa_mites,10.6,OH
SURVEY,2016,JUL THRU SEP,Ohio,39,Disease,2.3,OH
SURVEY,2016,JUL THRU SEP,Ohio,39,Other,3.6,OH
SURVEY,2016,JUL THRU SEP,Ohio,39,Pesticides,2.9,OH
SURVEY,2016,JUL THRU SEP,Ohio,39,Pests_excl_Varroa,10.6,OH
SURVEY,2016,JUL THRU SEP,Ohio,39,Unknown,3.2,OH
SURVEY,2016,JUL THRU SEP,Ohio,39,Varroa_mites,60.6,OH
SURVEY,2016,OCT THRU DEC,Ohio,39,Disease,0.8,OH
SURVEY,2016,OCT THRU DEC,Ohio,39,Other,11.2,OH
SURVEY,2016,OCT THRU DEC,Ohio,39,Pesticides,4.2,OH
SURVEY,2016,OCT THRU DEC,Ohio,39,Pests_excl_Varroa,18.1,OH
SURVEY,2016,OCT THRU DEC,Ohio,39,Unknown,10.9,OH
SURVEY,2016,OCT THRU DEC,Ohio,39,Varroa_mites,42,OH
SURVEY,2015,JAN THRU MAR,Ohio,39,Disease,1,OH
SURVEY,2015,JAN THRU MAR,Ohio,39,Other,17.8,OH
SURVEY,2015,JAN THRU MAR,Ohio,39,Pesticides,3,OH
SURVEY,2015,JAN THRU MAR,Ohio,39,Pests_excl_Varroa,1.6,OH
SURVEY,2015,JAN THRU MAR,Ohio,39,Unknown,3.1,OH
SURVEY,2015,JAN THRU MAR,Ohio,39,Varroa_mites,10.7,OH
SURVEY,2015,APR THRU JUN,Ohio,39,Disease,3,OH
SURVEY,2015,APR THRU JUN,Ohio,39,Other,11.2,OH
SURVEY,2015,APR THRU JUN,Ohio,39,Pesticides,11.9,OH
SURVEY,2015,APR THRU JUN,Ohio,39,Pests_excl_Varroa,4.1,OH
SURVEY,2015,APR THRU JUN,Ohio,39,Unknown,29,OH
SURVEY,2015,APR THRU JUN,Ohio,39,Varroa_mites,15.8,OH
SURVEY,2015,JUL THRU SEP,Ohio,39,Disease,0.6,OH
SURVEY,2015,JUL THRU SEP,Ohio,39,Other,1.6,OH
SURVEY,2015,JUL THRU SEP,Ohio,39,Pesticides,23.4,OH
SURVEY,2015,JUL THRU SEP,Ohio,39,Pests_excl_Varroa,8,OH
SURVEY,2015,JUL THRU SEP,Ohio,39,Unknown,1.7,OH
SURVEY,2015,JUL THRU SEP,Ohio,39,Varroa_mites,30.7,OH
SURVEY,2015,OCT THRU DEC,Ohio,39,Disease,2,OH
SURVEY,2015,OCT THRU DEC,Ohio,39,Other,14.5,OH
SURVEY,2015,OCT THRU DEC,Ohio,39,Pesticides,7.3,OH
SURVEY,2015,OCT THRU DEC,Ohio,39,Pests_excl_Varroa,8.8,OH
SURVEY,2015,OCT THRU DEC,Ohio,39,Unknown,2.1,OH
SURVEY,2015,OCT THRU DEC,Ohio,39,Varroa_mites,36.3,OH
SURVEY,2019,JAN THRU MAR,Oklahoma,40,Disease,0,OK
SURVEY,2019,JAN THRU MAR,Oklahoma,40,Other,0,OK
SURVEY,2019,JAN THRU MAR,Oklahoma,40,Pesticides,0,OK
SURVEY,2019,JAN THRU MAR,Oklahoma,40,Pests_excl_Varroa,0.3,OK
SURVEY,2019,JAN THRU MAR,Oklahoma,40,Unknown,0,OK
SURVEY,2019,JAN THRU MAR,Oklahoma,40,Varroa_mites,7.7,OK
SURVEY,2018,JAN THRU MAR,Oklahoma,40,Disease,3.2,OK
SURVEY,2018,JAN THRU MAR,Oklahoma,40,Other,3.1,OK
SURVEY,2018,JAN THRU MAR,Oklahoma,40,Pesticides,0.1,OK
SURVEY,2018,JAN THRU MAR,Oklahoma,40,Pests_excl_Varroa,8.5,OK
SURVEY,2018,JAN THRU MAR,Oklahoma,40,Unknown,2,OK
SURVEY,2018,JAN THRU MAR,Oklahoma,40,Varroa_mites,24.1,OK
SURVEY,2018,APR THRU JUN,Oklahoma,40,Disease,9.6,OK
SURVEY,2018,APR THRU JUN,Oklahoma,40,Other,12.4,OK
SURVEY,2018,APR THRU JUN,Oklahoma,40,Pesticides,26.7,OK
SURVEY,2018,APR THRU JUN,Oklahoma,40,Pests_excl_Varroa,10.9,OK
SURVEY,2018,APR THRU JUN,Oklahoma,40,Unknown,0.1,OK
SURVEY,2018,APR THRU JUN,Oklahoma,40,Varroa_mites,60.2,OK
SURVEY,2018,JUL THRU SEP,Oklahoma,40,Disease,0.1,OK
SURVEY,2018,JUL THRU SEP,Oklahoma,40,Other,17.2,OK
SURVEY,2018,JUL THRU SEP,Oklahoma,40,Pesticides,23.5,OK
SURVEY,2018,JUL THRU SEP,Oklahoma,40,Pests_excl_Varroa,51.1,OK
SURVEY,2018,JUL THRU SEP,Oklahoma,40,Unknown,23.4,OK
SURVEY,2018,JUL THRU SEP,Oklahoma,40,Varroa_mites,59.6,OK
SURVEY,2018,OCT THRU DEC,Oklahoma,40,Disease,0,OK
SURVEY,2018,OCT THRU DEC,Oklahoma,40,Other,0,OK
SURVEY,2018,OCT THRU DEC,Oklahoma,40,Pesticides,0,OK
SURVEY,2018,OCT THRU DEC,Oklahoma,40,Pests_excl_Varroa,0.4,OK
SURVEY,2018,OCT THRU DEC,Oklahoma,40,Unknown,0.3,OK
SURVEY,2018,OCT THRU DEC,Oklahoma,40,Varroa_mites,13.1,OK
SURVEY,2017,JAN THRU MAR,Oklahoma,40,Disease,0,OK
SURVEY,2017,JAN THRU MAR,Oklahoma,40,Other,0.5,OK
SURVEY,2017,JAN THRU MAR,Oklahoma,40,Pesticides,0.1,OK
SURVEY,2017,JAN THRU MAR,Oklahoma,40,Pests_excl_Varroa,1,OK
SURVEY,2017,JAN THRU MAR,Oklahoma,40,Unknown,0.3,OK
SURVEY,2017,JAN THRU MAR,Oklahoma,40,Varroa_mites,11.9,OK
SURVEY,2017,APR THRU JUN,Oklahoma,40,Disease,11.2,OK
SURVEY,2017,APR THRU JUN,Oklahoma,40,Other,7.7,OK
SURVEY,2017,APR THRU JUN,Oklahoma,40,Pesticides,0.5,OK
SURVEY,2017,APR THRU JUN,Oklahoma,40,Pests_excl_Varroa,2.3,OK
SURVEY,2017,APR THRU JUN,Oklahoma,40,Unknown,0.3,OK
SURVEY,2017,APR THRU JUN,Oklahoma,40,Varroa_mites,23.6,OK
SURVEY,2017,JUL THRU SEP,Oklahoma,40,Disease,10,OK
SURVEY,2017,JUL THRU SEP,Oklahoma,40,Other,4.7,OK
SURVEY,2017,JUL THRU SEP,Oklahoma,40,Pesticides,3.8,OK
SURVEY,2017,JUL THRU SEP,Oklahoma,40,Pests_excl_Varroa,23,OK
SURVEY,2017,JUL THRU SEP,Oklahoma,40,Unknown,2,OK
SURVEY,2017,JUL THRU SEP,Oklahoma,40,Varroa_mites,22,OK
SURVEY,2017,OCT THRU DEC,Oklahoma,40,Disease,0,OK
SURVEY,2017,OCT THRU DEC,Oklahoma,40,Other,0,OK
SURVEY,2017,OCT THRU DEC,Oklahoma,40,Pesticides,0,OK
SURVEY,2017,OCT THRU DEC,Oklahoma,40,Pests_excl_Varroa,0.5,OK
SURVEY,2017,OCT THRU DEC,Oklahoma,40,Unknown,0.2,OK
SURVEY,2017,OCT THRU DEC,Oklahoma,40,Varroa_mites,1,OK
SURVEY,2016,JAN THRU MAR,Oklahoma,40,Disease,0,OK
SURVEY,2016,JAN THRU MAR,Oklahoma,40,Other,0.9,OK
SURVEY,2016,JAN THRU MAR,Oklahoma,40,Pesticides,0.3,OK
SURVEY,2016,JAN THRU MAR,Oklahoma,40,Pests_excl_Varroa,1.2,OK
SURVEY,2016,JAN THRU MAR,Oklahoma,40,Unknown,21,OK
