Animal_Id,animal_type,animal_breed,Kennel_Number,Kennel_Status,Tag_Type,Activity_Number,Activity_Sequence,Source_Id,Census_Tract,Council_District,intake_type,Intake_Subtype,Reason,Staff_Id,intake_date,intake_time,Due_Out,intake_condition,Hold_Request,Outcome_Type,Outcome_Date,Outcome_Time,Receipt_Number,Impound_Number,Service_Request_Number,Outcome_Condition,chip_status,Animal_Origin,Additional_Information,animal_stay_days,Month,Year,,,,
A1065504,DOG,CHIHUAHUA SH,FOUND,IMPOUNDED,,,0,P881442,,,STRAY,WEB,,WEB,4/2/2019 0:00,13:47:00,4/4/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458486,,,,,,50,FY2017,NEXT_FY,,,,
A1063062,DOG,PIT BULL,PSDOG 15,AVAILABLE,,A19-165083,1,P9991763,8701,4,STRAY,CONFINED,OTHRINTAKS,DL1763,4/3/2019 0:00,22:45:00,4/9/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-455662,,,SCAN CHIP,FIELD,,49,FY2017,NEXT_FY,,,,
A1063004,DOG,PIT BULL,PAWS 24,AVAILABLE,,,1,P0649531,12000,7,STRAY,AT LARGE,OTHRINTAKS,FR,4/3/2019 0:00,9:41:00,4/7/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-455585,,,SCAN NO CHIP,OVER THE COUNTER,FREE ADOPTION,49,FY2017,NEXT_FY,,,,
A1065500,DOG,BASENJI,LOST,IMPOUNDED,,,0,P881438,,,STRAY,WEB,,WEB,4/3/2019 0:00,13:47:00,4/4/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458482,,,,,,49,FY2017,NEXT_FY,,,,
A1065508,DOG,PIT BULL,LOST,IMPOUNDED,,,0,P881446,,,STRAY,WEB,,WEB,4/3/2019 0:00,13:47:00,4/4/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458490,,,,,,49,FY2017,NEXT_FY,,,,
A1063092,DOG,PIT BULL,PAWS 04,AVAILABLE,,A19-165490,1,P9991755,5600,4,STRAY,AT LARGE,OTHRINTAKS,MH1709,4/4/2019 0:00,12:51:00,4/8/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-455697,,,SCAN CHIP,SWEEP,FREE ADOPTION,48,FY2017,NEXT_FY,,,,
A1055605,DOG,PIT BULL,PAWS 07,AVAILABLE,,A19-165504,1,P9991718,9000,7,STRAY,AT LARGE,OTHRINTAKS,MG1718,4/4/2019 0:00,13:59:00,4/8/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-455718,,,SCAN NO CHIP,SWEEP,FREE ADOPTION,48,FY2017,NEXT_FY,,,,
A1065516,DOG,AM PIT BULL TER,LOST,IMPOUNDED,,,0,P881454,,,STRAY,WEB,,WEB,4/5/2019 0:00,13:47:00,4/7/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458498,,,,,,47,FY2017,NEXT_FY,,,,
A1065518,DOG,CHIHUAHUA SH,LOST,IMPOUNDED,,,0,P881456,,,STRAY,WEB,,WEB,4/5/2019 0:00,13:47:00,4/7/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458500,,,,,,47,FY2017,NEXT_FY,,,,
A1063269,DOG,GERM SHEPHERD,LFD 008,AVAILABLE,,A19-165686,1,P0878877,8705,8,STRAY,CONFINED,OTHRINTAKS,AR1758,4/5/2019 0:00,17:35:00,4/9/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,MEDICAL,OTHER,,0:00:00,,K19-455915,,,SCAN NO CHIP,FIELD,,47,FY2017,NEXT_FY,,,,
A1065536,DOG,JACK RUSS TERR,LOST,IMPOUNDED,,,0,P881474,,,STRAY,WEB,,WEB,4/5/2019 0:00,13:47:00,4/11/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458518,,,,,,47,FY2017,NEXT_FY,,,,
A1065557,DOG,CAIRN TERRIER,LOST,IMPOUNDED,,,0,P881495,,,STRAY,WEB,,WEB,4/5/2019 0:00,13:47:00,4/15/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458539,,,,,,47,FY2017,NEXT_FY,,,,
A1065540,DOG,WEST HIGHLAND,FOUND,IMPOUNDED,,,0,P881478,,,STRAY,WEB,,WEB,4/6/2019 0:00,13:47:00,4/12/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458522,,,,,,46,FY2017,NEXT_FY,,,,
A1059532,DOG,PIT BULL,STAR 4,AVAILABLE,,A19-165778,1,P9991755,10500,6,STRAY,AT LARGE,,MH1709,4/6/2019 0:00,12:46:00,4/12/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-455990,,,UNABLE TO SCAN,SWEEP,,46,FY2017,NEXT_FY,,,,
A1065545,DOG,MALTESE,LOST,IMPOUNDED,,,0,P881483,,,STRAY,WEB,,WEB,4/6/2019 0:00,13:47:00,4/13/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458527,,,,,,46,FY2017,NEXT_FY,,,,
A1065520,DOG,GERM SHEPHERD,LOST,IMPOUNDED,,,0,P881458,,,STRAY,WEB,,WEB,4/7/2019 0:00,13:47:00,4/8/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458502,,,,,,45,FY2017,NEXT_FY,,,,
A1063466,DOG,PIT BULL,PAWS 16,AVAILABLE,,,1,P0875724,5700,4,STRAY,AT LARGE,OTHER,BW,4/8/2019 0:00,12:33:00,4/12/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-456186,,,SCAN NO CHIP,OVER THE COUNTER,FREE ADOPTION,44,FY2017,NEXT_FY,,,,
A1065532,DOG,PIT BULL,FOUND,IMPOUNDED,,,0,P881470,,,STRAY,WEB,,WEB,4/9/2019 0:00,13:47:00,4/10/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458514,,,,,,43,FY2017,NEXT_FY,,,,
A1065524,DOG,LABRADOR RETR,FOUND,IMPOUNDED,,,0,P881462,,,STRAY,WEB,,WEB,4/9/2019 0:00,13:47:00,4/9/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458506,,,,,,43,FY2017,NEXT_FY,,,,
A1065526,DOG,SILKY TERRIER,LOST,IMPOUNDED,,,0,P881464,,,STRAY,WEB,,WEB,4/9/2019 0:00,13:47:00,4/10/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458508,,,,,,43,FY2017,NEXT_FY,,,,
A1065528,DOG,PIT BULL,FOUND,IMPOUNDED,,,0,P881466,,,STRAY,WEB,,WEB,4/9/2019 0:00,13:47:00,4/10/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458510,,,,,,43,FY2017,NEXT_FY,,,,
A1065551,DOG,CHIHUAHUA SH,FOUND,IMPOUNDED,,,0,P881489,,,STRAY,WEB,,WEB,4/9/2019 0:00,13:47:00,4/13/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458533,,,,,,43,FY2017,NEXT_FY,,,,
A1065542,DOG,CHIHUAHUA SH,LOST,IMPOUNDED,,,0,P881480,,,STRAY,WEB,,WEB,4/10/2019 0:00,13:47:00,4/12/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458524,,,,,,42,FY2017,NEXT_FY,,,,
A1065535,DOG,PAPILLON,FOUND,IMPOUNDED,,,0,P881473,,,STRAY,WEB,,WEB,4/10/2019 0:00,13:47:00,4/11/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458517,,,,,,42,FY2017,NEXT_FY,,,,
A1063626,DOG,PIT BULL,PAWS 07,AVAILABLE,,A19-166347,1,P9991764,11104,8,STRAY,CONFINED,OTHRINTAKS,MO1764,4/10/2019 0:00,10:03:00,4/14/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,MEDICAL,OTHER,,0:00:00,,K19-456398,,,SCAN NO CHIP,FIELD,FREE ADOPTION,42,FY2017,NEXT_FY,,,,
A1065530,DOG,GERM SHEPHERD,LOST,IMPOUNDED,,,0,P881468,,,STRAY,WEB,,WEB,4/10/2019 0:00,13:47:00,4/10/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458512,,,,,,42,FY2017,NEXT_FY,,,,
A1065538,DOG,BEAGLE,FOUND,IMPOUNDED,,,0,P881476,,,STRAY,WEB,,WEB,4/11/2019 0:00,13:47:00,4/12/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458520,,,,,,41,FY2017,NEXT_FY,,,,
A1065541,DOG,AUST CATTLE DOG,LOST,IMPOUNDED,,,0,P881479,,,STRAY,WEB,,WEB,4/11/2019 0:00,13:47:00,4/12/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458523,,,,,,41,FY2017,NEXT_FY,,,,
A1065543,DOG,SHIH TZU,LOST,IMPOUNDED,,,0,P881481,,,STRAY,WEB,,WEB,4/11/2019 0:00,13:47:00,4/12/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458525,,,,,,41,FY2017,NEXT_FY,,,,
A1065539,DOG,BEAGLE,FOUND,IMPOUNDED,,,0,P881477,,,STRAY,WEB,,WEB,4/12/2019 0:00,13:47:00,4/12/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458521,,,,,,40,FY2017,NEXT_FY,,,,
A1065547,DOG,JACK RUSS TERR,LOST,IMPOUNDED,,,0,P881485,,,STRAY,WEB,,WEB,4/12/2019 0:00,13:47:00,4/13/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458529,,,,,,40,FY2017,NEXT_FY,,,,
A1065573,DOG,BICHON FRISE,LOST,IMPOUNDED,,,0,P881511,,,STRAY,WEB,,WEB,4/13/2019 0:00,13:47:00,4/17/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458555,,,,,,39,FY2017,NEXT_FY,,,,
A1065549,DOG,GERM SHEPHERD,FOUND,IMPOUNDED,,,0,P881487,,,STRAY,WEB,,WEB,4/13/2019 0:00,13:47:00,4/13/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458531,,,,,,39,FY2017,NEXT_FY,,,,
A1065580,DOG,POMERANIAN,LOST,IMPOUNDED,,,0,P881518,,,STRAY,WEB,,WEB,4/13/2019 0:00,13:47:00,4/19/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458562,,,,,,39,FY2017,NEXT_FY,,,,
A1065548,DOG,ROTTWEILER,FOUND,IMPOUNDED,,,0,P881486,,,STRAY,WEB,,WEB,4/13/2019 0:00,13:47:00,4/13/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458530,,,,,,39,FY2017,NEXT_FY,,,,
A1065555,DOG,AMERICAN STAFF,LOST,IMPOUNDED,,,0,P881493,,,STRAY,WEB,,WEB,4/13/2019 0:00,13:47:00,4/15/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458537,,,,,,39,FY2017,NEXT_FY,,,,
A1065546,DOG,LABRADOR RETR,LOST,IMPOUNDED,,,0,P881484,,,STRAY,WEB,,WEB,4/13/2019 0:00,13:47:00,4/13/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458528,,,,,,39,FY2017,NEXT_FY,,,,
A1065561,DOG,GERM SHEPHERD,LOST,IMPOUNDED,,,0,P881499,,,STRAY,WEB,,WEB,4/13/2019 0:00,13:47:00,4/16/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458543,,,,,,39,FY2017,NEXT_FY,,,,
A1065572,DOG,BICHON FRISE,LOST,IMPOUNDED,,,0,P881510,,,STRAY,WEB,,WEB,4/13/2019 0:00,13:47:00,4/17/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458554,,,,,,39,FY2017,NEXT_FY,,,,
A1065567,DOG,GREAT PYRENEES,FOUND,IMPOUNDED,,,0,P881505,,,STRAY,WEB,,WEB,4/14/2019 0:00,13:47:00,4/16/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458549,,,,,,38,FY2017,NEXT_FY,,,,
A1065553,DOG,CHIHUAHUA SH,FOUND,IMPOUNDED,,,0,P881491,,,STRAY,WEB,,WEB,4/14/2019 0:00,13:47:00,4/14/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458535,,,,,,38,FY2017,NEXT_FY,,,,
A1065560,DOG,PIT BULL,LOST,IMPOUNDED,,,0,P881498,,,STRAY,WEB,,WEB,4/14/2019 0:00,13:47:00,4/16/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458542,,,,,,38,FY2017,NEXT_FY,,,,
A1065556,DOG,GOLDEN RETR,LOST,IMPOUNDED,,,0,P881494,,,STRAY,WEB,,WEB,4/14/2019 0:00,13:47:00,4/15/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458538,,,,,,38,FY2017,NEXT_FY,,,,
A1065569,DOG,PIT BULL,LOST,IMPOUNDED,,,0,P881507,,,STRAY,WEB,,WEB,4/14/2019 0:00,13:47:00,4/17/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458551,,,,,,38,FY2017,NEXT_FY,,,,
A1065562,DOG,LABRADOR RETR,LOST,IMPOUNDED,,,0,P881500,,,STRAY,WEB,,WEB,4/14/2019 0:00,13:47:00,4/16/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458544,,,,,,38,FY2017,NEXT_FY,,,,
A1065570,DOG,AMERICAN STAFF,LOST,IMPOUNDED,,,0,P881508,,,STRAY,WEB,,WEB,4/16/2019 0:00,13:47:00,4/17/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458552,,,,,,36,FY2017,NEXT_FY,,,,
A1065571,DOG,GREAT DANE,LOST,IMPOUNDED,,,0,P881509,,,STRAY,WEB,,WEB,4/16/2019 0:00,13:47:00,4/17/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458553,,,,,,36,FY2017,NEXT_FY,,,,
A1065565,DOG,BEAGLE,LOST,IMPOUNDED,,,0,P881503,,,STRAY,WEB,,WEB,4/16/2019 0:00,13:47:00,4/16/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458547,,,,,,36,FY2017,NEXT_FY,,,,
A1065568,DOG,PIT BULL,LOST,IMPOUNDED,,,0,P881506,,,STRAY,WEB,,WEB,4/16/2019 0:00,13:47:00,4/16/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458550,,,,,,36,FY2017,NEXT_FY,,,,
A1065564,DOG,ANATOL SHEPHERD,LOST,IMPOUNDED,,,0,P881502,,,STRAY,WEB,,WEB,4/16/2019 0:00,13:47:00,4/16/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458546,,,,,,36,FY2017,NEXT_FY,,,,
A1065566,DOG,POODLE TOY,LOST,IMPOUNDED,,,0,P881504,,,STRAY,WEB,,WEB,4/16/2019 0:00,13:47:00,4/16/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458548,,,,,,36,FY2017,NEXT_FY,,,,
A1065602,DOG,CHIHUAHUA SH,FOUND,IMPOUNDED,,,0,P881540,,,STRAY,WEB,,WEB,4/17/2019 0:00,13:47:00,4/23/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458584,,,,,,35,FY2017,NEXT_FY,,,,
A1065586,DOG,JACK RUSS TERR,LOST,IMPOUNDED,,,0,P881524,,,STRAY,WEB,,WEB,4/18/2019 0:00,13:47:00,4/21/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458568,,,,,,34,FY2017,NEXT_FY,,,,
A1065591,DOG,CAIRN TERRIER,LOST,IMPOUNDED,,,0,P881529,,,STRAY,WEB,,WEB,4/18/2019 0:00,13:47:00,4/22/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458573,,,,,,34,FY2017,NEXT_FY,,,,
A1065599,DOG,LABRADOR RETR,LOST,IMPOUNDED,,,0,P881537,,,STRAY,WEB,,WEB,4/18/2019 0:00,13:47:00,4/23/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458581,,,,,,34,FY2017,NEXT_FY,,,,
A1064576,DOG,PIT BULL,PSDOG 17,AVAILABLE,,A19-168146,1,P9991761,3902,7,STRAY,AT LARGE,OTHRINTAKS,DA1761,4/18/2019 0:00,21:18:00,4/22/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-457491,,,SCAN NO CHIP,FIELD,,34,FY2017,NEXT_FY,,,,
A1065579,DOG,LABRADOR RETR,LOST,IMPOUNDED,,,0,P881517,,,STRAY,WEB,,WEB,4/18/2019 0:00,13:47:00,4/18/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458561,,,,,,34,FY2017,NEXT_FY,,,,
A1065576,DOG,DACHSHUND LH,LOST,IMPOUNDED,,,0,P881514,,,STRAY,WEB,,WEB,4/18/2019 0:00,13:47:00,4/18/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458558,,,,,,34,FY2017,NEXT_FY,,,,
A1065578,DOG,AM PIT BULL TER,LOST,IMPOUNDED,,,0,P881516,,,STRAY,WEB,,WEB,4/18/2019 0:00,13:47:00,4/18/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458560,,,,,,34,FY2017,NEXT_FY,,,,
A1065581,DOG,GERM SHEPHERD,LOST,IMPOUNDED,,,0,P881519,,,STRAY,WEB,,WEB,4/18/2019 0:00,13:47:00,4/19/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458563,,,,,,34,FY2017,NEXT_FY,,,,
A1065608,DOG,AMER BULLDOG,LOST,IMPOUNDED,,,0,P881546,,,STRAY,WEB,,WEB,4/18/2019 0:00,13:47:00,4/24/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458590,,,,,,34,FY2017,NEXT_FY,,,,
A1065582,DOG,BORDER TERRIER,LOST,IMPOUNDED,,,0,P881520,,,STRAY,WEB,,WEB,4/19/2019 0:00,13:47:00,4/19/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458564,,,,,,33,FY2017,NEXT_FY,,,,
A1065596,DOG,FRENCH BULLDOG,LOST,IMPOUNDED,,,0,P881534,,,STRAY,WEB,,WEB,4/19/2019 0:00,13:47:00,4/22/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458578,,,,,,33,FY2017,NEXT_FY,,,,
A1064616,DOG,GERM SHEPHERD,PSDOG 12,AVAILABLE,,A19-168202,1,P9991757,10701,6,STRAY,AT LARGE,OTHRINTAKS,DT1757,4/19/2019 0:00,10:24:00,4/23/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-457536,,,SCAN NO CHIP,FIELD,,33,FY2017,NEXT_FY,,,,
A1064842,DOG,PIT BULL,PAWS 08,AVAILABLE,,,1,P0880708,16605,8,STRAY,AT LARGE,OTHRINTAKS,CBM,4/20/2019 0:00,17:44:00,4/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-457767,,,SCAN NO CHIP,OVER THE COUNTER,FREE ADOPTION,32,FY2017,NEXT_FY,,,,
A1064788,DOG,PIT BULL,AD 032,AVAILABLE,,A19-168403,1,P0880635,6100,4,STRAY,AT LARGE,OTHRINTAKS,JAS1719,4/20/2019 0:00,14:14:00,4/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-457731,,,SCAN NO CHIP,FIELD,,32,FY2017,NEXT_FY,,,,
A1065612,DOG,YORKSHIRE TERR,LOST,IMPOUNDED,,,0,P881550,,,STRAY,WEB,,WEB,4/20/2019 0:00,13:47:00,4/25/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458594,,,,,,32,FY2017,NEXT_FY,,,,
A1065583,DOG,AUST CATTLE DOG,FOUND,IMPOUNDED,,,0,P881521,,,STRAY,WEB,,WEB,4/20/2019 0:00,13:47:00,4/20/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458565,,,,,,32,FY2017,NEXT_FY,,,,
A1065590,DOG,SCHNAUZER GIANT,LOST,IMPOUNDED,,,0,P881528,,,STRAY,WEB,,WEB,4/20/2019 0:00,13:47:00,4/22/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458572,,,,,,32,FY2017,NEXT_FY,,,,
A1065588,DOG,GERM SHEPHERD,FOUND,IMPOUNDED,,,0,P881526,,,STRAY,WEB,,WEB,4/20/2019 0:00,13:47:00,4/21/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458570,,,,,,32,FY2017,NEXT_FY,,,,
A1065585,DOG,ENG BULLDOG,LOST,IMPOUNDED,,,0,P881523,,,STRAY,WEB,,WEB,4/20/2019 0:00,13:47:00,4/21/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458567,,,,,,32,FY2017,NEXT_FY,,,,
A1065592,DOG,DOBERMAN PINSCH,LOST,IMPOUNDED,,,0,P881530,,,STRAY,WEB,,WEB,4/20/2019 0:00,13:47:00,4/22/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458574,,,,,,32,FY2017,NEXT_FY,,,,
A1065607,DOG,DOBERMAN PINSCH,LOST,IMPOUNDED,,,0,P881545,,,STRAY,WEB,,WEB,4/20/2019 0:00,13:47:00,4/24/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458589,,,,,,32,FY2017,NEXT_FY,,,,
A1065594,DOG,PIT BULL,LOST,IMPOUNDED,,,0,P881532,,,STRAY,WEB,,WEB,4/21/2019 0:00,13:47:00,4/22/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458576,,,,,,31,FY2017,NEXT_FY,,,,
A1065595,DOG,GERM SHEPHERD,LOST,IMPOUNDED,,,0,P881533,,,STRAY,WEB,,WEB,4/21/2019 0:00,13:47:00,4/22/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458577,,,,,,31,FY2017,NEXT_FY,,,,
A1064929,DOG,LABRADOR RETR,PAWS 01,AVAILABLE,,,1,P0880822,5901,4,STRAY,AT LARGE,OTHRINTAKS,AH,4/21/2019 0:00,16:35:00,4/23/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-457840,,,SCAN NO CHIP,OVER THE COUNTER,FREE ADOPTION,31,FY2017,NEXT_FY,,,,
A1065600,DOG,LABRADOR RETR,LOST,IMPOUNDED,,,0,P881538,,,STRAY,WEB,,WEB,4/21/2019 0:00,13:47:00,4/23/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458582,,,,,,31,FY2017,NEXT_FY,,,,
A1065587,DOG,DOBERMAN PINSCH,LOST,IMPOUNDED,,,0,P881525,,,STRAY,WEB,,WEB,4/21/2019 0:00,13:47:00,4/21/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458569,,,,,,31,FY2017,NEXT_FY,,,,
A1065593,DOG,GERM SHEPHERD,LOST,IMPOUNDED,,,0,P881531,,,STRAY,WEB,,WEB,4/21/2019 0:00,13:47:00,4/22/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458575,,,,,,31,FY2017,NEXT_FY,,,,
A1065589,DOG,LABRADOR RETR,LOST,IMPOUNDED,,,0,P881527,,,STRAY,WEB,,WEB,4/21/2019 0:00,13:47:00,4/22/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458571,,,,,,31,FY2017,NEXT_FY,,,,
A1065598,DOG,BEAGLE,FOUND,IMPOUNDED,,,0,P881536,,,STRAY,WEB,,WEB,4/22/2019 0:00,13:47:00,4/22/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458580,,,,,,30,FY2017,NEXT_FY,,,,
A1064977,DOG,PIT BULL,PAWS 24,AVAILABLE,,A19-168591,1,P9991757,,,STRAY,AT LARGE,OTHRINTAKS,BC/DT1757,4/22/2019 0:00,12:24:00,4/26/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-457902,,,SCAN NO CHIP,FIELD,,30,FY2017,NEXT_FY,,,,
A1064980,DOG,PIT BULL,PAWS 10,AVAILABLE,,A19-168591,1,P9991757,,,STRAY,AT LARGE,OTHRINTAKS,BC/DT1757,4/22/2019 0:00,12:24:00,4/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-457906,,,SCAN NO CHIP,FIELD,,30,FY2017,NEXT_FY,,,,
A1065145,DOG,LABRADOR RETR,PAWS 09,AVAILABLE,,A19-168846,1,P9991754,9304,8,STRAY,AT LARGE,OTHRINTAKS,AT1754,4/23/2019 0:00,19:24:00,4/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-458086,,,SCAN CHIP,FIELD,FREE ADOPTION,29,FY2017,NEXT_FY,,,,
A1065604,DOG,CHIHUAHUA SH,FOUND,IMPOUNDED,,,0,P881542,,,STRAY,WEB,,WEB,4/23/2019 0:00,13:47:00,4/23/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458586,,,,,,29,FY2017,NEXT_FY,,,,
A1065605,DOG,GERM SHEPHERD,LOST,IMPOUNDED,,,0,P881543,,,STRAY,WEB,,WEB,4/23/2019 0:00,13:47:00,4/24/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458587,,,,,,29,FY2017,NEXT_FY,,,,
A1065146,DOG,LABRADOR RETR,PAWS 09,AVAILABLE,,A19-168846,1,P9991754,9304,8,STRAY,AT LARGE,OTHRINTAKS,AT1754,4/23/2019 0:00,19:24:00,4/24/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-458087,,,SCAN CHIP,FIELD,FREE ADOPTION,29,FY2017,NEXT_FY,,,,
A1065609,DOG,GERM SHEPHERD,LOST,IMPOUNDED,,,0,P881547,,,STRAY,WEB,,WEB,4/23/2019 0:00,13:47:00,4/24/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458591,,,,,,29,FY2017,NEXT_FY,,,,
A1065606,DOG,MALTESE,LOST,IMPOUNDED,,,0,P881544,,,STRAY,WEB,,WEB,4/23/2019 0:00,13:47:00,4/24/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458588,,,,,,29,FY2017,NEXT_FY,,,,
A1065176,DOG,AM PIT BULL TER,PAWS 15,AVAILABLE,,A19-168921,1,P9991753,3902,7,STRAY,AT LARGE,OTHRINTAKS,JS1753,4/24/2019 0:00,10:31:00,4/28/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-458132,,,SCAN NO CHIP,FIELD,FREE ADOPTION,28,FY2017,NEXT_FY,,,,
A1062668,DOG,PIT BULL,PAWS 17,AVAILABLE,,A19-169266,1,P9991748,9201,5,STRAY,AT LARGE,OTHRINTAKS,MM1748,4/24/2019 0:00,18:09:00,4/25/2019 0:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOP RESCU,OTHER,,0:00:00,,K19-458221,,,SCAN CHIP,FIELD,FREE ADOPTION,28,FY2017,NEXT_FY,,,,
A1065611,DOG,GERM SHEPHERD,LOST,IMPOUNDED,,,0,P881549,,,STRAY,WEB,,WEB,4/25/2019 0:00,13:47:00,4/25/2019 0:00,NORMAL,,OTHER,,0:00:00,,K19-458593,,,,,,27,FY2017,NEXT_FY,,,,
